project_id,worksite_id,project_year,county,state,subwatershed,watershed,subbasin,basin,project_source,adj_cost,pure_culv,geometry,id,comid,reachcode,reach_meas,offset,slope,upst_dist
OWRI - OR_20030212,OWRI - OR_20030212-WS-7,2003,NA,OR,UPPER MARYS RIVER,MARYS RIVER,WILLAMETTE,WILLAMETTE,OWRI,68623.73189906844,FALSE,"c(-123.505735, 44.563928)",1955,23762917,17090003000152,74.09791257453192,0.006851888827612409,0.00273999,137.021
OWRI - OR_20030213,OWRI - OR_20030213-WS-1,2003,NA,OR,UPPER MARYS RIVER-HORTON CREEK,MARYS RIVER,WILLAMETTE,WILLAMETTE,OWRI,12984.155515984057,FALSE,"c(-123.515433, 44.626558)",1956,23764553,17090003000823,54.31885073704462,0.002457002579146877,0.00591411,5.908
OWRI - OR_20030213,OWRI - OR_20030213-WS-2,2003,NA,OR,UPPER MARYS RIVER-HORTON CREEK,MARYS RIVER,WILLAMETTE,WILLAMETTE,OWRI,12984.155515984057,FALSE,"c(-123.516498, 44.62651)",1957,23764553,17090003000823,54.31885073704462,0.003444030886148604,0.00591411,5.908
OWRI - OR_20030213,OWRI - OR_20030213-WS-3,2003,NA,OR,UPPER MARYS RIVER-HORTON CREEK,MARYS RIVER,WILLAMETTE,WILLAMETTE,OWRI,12984.155515984057,FALSE,"c(-123.517127, 44.627294)",1958,23764553,17090003000823,54.31885073704462,0.0038683531132642423,0.00591411,5.908
OWRI - OR_20030213,OWRI - OR_20030213-WS-4,2003,NA,OR,UPPER MARYS RIVER-HORTON CREEK,MARYS RIVER,WILLAMETTE,WILLAMETTE,OWRI,12984.155515984057,FALSE,"c(-123.515289, 44.641778)",1959,23764507,17090003000802,38.68569588979223,2.0220716390554542e-4,0.01650386,2.607
OWRI - OR_20030213,OWRI - OR_20030213-WS-5,2003,NA,OR,UPPER MARYS RIVER-HORTON CREEK,MARYS RIVER,WILLAMETTE,WILLAMETTE,OWRI,12984.155515984057,FALSE,"c(-123.514491, 44.639583)",1960,23764507,17090003000802,29.69885105235707,3.4540117023760234e-4,0.01650386,2.607
OWRI - OR_20030214,OWRI - OR_20030214-WS-1,2003,NA,OR,UPPER MARYS RIVER-HORTON CREEK,MARYS RIVER,WILLAMETTE,WILLAMETTE,OWRI,5608.186236387202,TRUE,"c(-123.526771, 44.666832)",1961,23764437,17090003000774,41.273096514177624,2.17617568673855e-4,0.00357217,7.696999999999999
OWRI - OR_20030215,OWRI - OR_20030215-WS-1,2003,NA,OR,UPPER MARYS RIVER-HORTON CREEK,MARYS RIVER,WILLAMETTE,WILLAMETTE,OWRI,23156.733074099644,FALSE,"c(-123.519426, 44.669795)",1962,23764437,17090003000774,68.66087944651363,7.501332249995398e-4,0.00357217,7.696999999999999
OWRI - OR_20030215,OWRI - OR_20030215-WS-2,2003,NA,OR,UPPER MARYS RIVER-HORTON CREEK,MARYS RIVER,WILLAMETTE,WILLAMETTE,OWRI,23156.733074099644,FALSE,"c(-123.517466, 44.676458)",1963,23764437,17090003000774,92.50720889947459,1.6472594363961686e-4,0.00357217,7.696999999999999
OWRI - OR_20030215,OWRI - OR_20030215-WS-3,2003,NA,OR,UPPER MARYS RIVER-HORTON CREEK,MARYS RIVER,WILLAMETTE,WILLAMETTE,OWRI,23156.733074099644,FALSE,"c(-123.517491, 44.676736)",1964,23764437,17090003000774,92.50720889947459,1.1885225138141908e-4,0.00357217,7.696999999999999
OWRI - OR_20030216,OWRI - OR_20030216-WS-1,2003,NA,OR,UPPER MARYS RIVER-HORTON CREEK,MARYS RIVER,WILLAMETTE,WILLAMETTE,OWRI,6728.190427735581,TRUE,"c(-123.569458, 44.674429)",1965,23764447,17090003000779,63.8893610440021,2.4931391812308795e-4,0.00184837,18.021
OWRI - OR_20030225,OWRI - OR_20030225-WS-1,2003,NA,OR,LOWER NORTH FORK OF ALSEA RIVER,UPPER ALSEA RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,28396.120846507005,TRUE,"c(-123.552779, 44.38829)",1966,23886428,17100205000153,8.342915938547264,1.8012605286281465e-4,0.04649193,4.862
OWRI - OR_20030226,OWRI - OR_20030226-WS-1,2003,NA,OR,LOWER LONG TOM RIVER,LONG TOM RIVER,WILLAMETTE,WILLAMETTE,OWRI,20809.215176072972,TRUE,"c(-123.421549, 44.270333)",1967,23763103,17090003000228,89.29134522689127,5.853245576554858e-4,0.0245131,5.912
OWRI - OR_20030229,OWRI - OR_20030229-WS-1,2003,NA,OR,HEADWATERS CALAPOOYA CREEK,CALAPOOYA CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,8165.279645310171,FALSE,"c(-122.999461, 43.526583)",1968,23759352,17090002000054,100,0.01688730603110231,0.12064019,1.384
OWRI - OR_20030229,OWRI - OR_20030229-WS-2,2003,NA,OR,HEADWATERS CALAPOOYA CREEK,CALAPOOYA CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,8165.279645310171,FALSE,"c(-122.999579, 43.523149)",1969,24527016,17100303000203,100,0.015256744163502053,0.03675879,4.13
OWRI - OR_20030229,OWRI - OR_20030229-WS-3,2003,NA,OR,HEADWATERS CALAPOOYA CREEK,CALAPOOYA CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,8165.279645310171,FALSE,"c(-122.99361, 43.520135)",1970,24527016,17100303000203,100,0.014317673925897986,0.03675879,4.13
OWRI - OR_20030229,OWRI - OR_20030229-WS-4,2003,NA,OR,HEADWATERS CALAPOOYA CREEK,CALAPOOYA CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,8165.279645310171,FALSE,"c(-122.99086, 43.520139)",1971,24527016,17100303000203,100,0.01594459168501335,0.03675879,4.13
OWRI - OR_20030230,OWRI - OR_20030230-WS-1,2003,NA,OR,LOWER BIG RIVER,UPPER COAST FORK WILLAMETTE RIVER,WILLAMETTE,WILLAMETTE,OWRI,357230.98448231997,FALSE,"c(-123.066027, 43.554867)",1972,23759348,17090002000053,83.0372354343197,6.066711128309779e-4,0.01968638,8.437
OWRI - OR_20030230,OWRI - OR_20030230-WS-2,2003,NA,OR,LOWER BIG RIVER,UPPER COAST FORK WILLAMETTE RIVER,WILLAMETTE,WILLAMETTE,OWRI,357230.98448231997,FALSE,"c(-123.044, 43.548389)",1973,23759350,17090002000054,35.19021532315917,0.00015844784309564309,0.04249092,5.515000000000001
OWRI - OR_20030230,OWRI - OR_20030230-WS-3,2003,NA,OR,LOWER BIG RIVER,UPPER COAST FORK WILLAMETTE RIVER,WILLAMETTE,WILLAMETTE,OWRI,357230.98448231997,FALSE,"c(-123.047432, 43.551182)",1974,23759350,17090002000054,30.1182518605586,0.0014895337079219094,0.04249092,5.515000000000001
OWRI - OR_20030230,OWRI - OR_20030230-WS-4,2003,NA,OR,LOWER BIG RIVER,UPPER COAST FORK WILLAMETTE RIVER,WILLAMETTE,WILLAMETTE,OWRI,357230.98448231997,FALSE,"c(-123.045138, 43.55006)",1975,23759350,17090002000054,32.04221593749593,3.538878406626462e-4,0.04249092,5.515000000000001
OWRI - OR_20030230,OWRI - OR_20030230-WS-5,2003,NA,OR,LOWER BIG RIVER,UPPER COAST FORK WILLAMETTE RIVER,WILLAMETTE,WILLAMETTE,OWRI,357230.98448231997,FALSE,"c(-123.044097, 43.548618)",1976,23759350,17090002000054,35.19021532315917,3.552699033831925e-4,0.04249092,5.515000000000001
OWRI - OR_20030231,OWRI - OR_20030231-WS-1,2003,NA,OR,COTTAGE GROVE RESERVOIR,UPPER COAST FORK WILLAMETTE RIVER,WILLAMETTE,WILLAMETTE,OWRI,7106.515051301619,FALSE,"c(-123.006984, 43.678401)",1977,23760032,17090002000360,96.83491484008145,0.01098562218792231,0.07253031,4.521
OWRI - OR_20030234,OWRI - OR_20030234-WS-1,2003,NA,OR,UPPER SALMON RIVER,SALMON RIVER/SILETZ/YAQUINA BAY,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,4432.385967462538,TRUE,"c(-123.811457, 45.019675)",1978,23881290,17100204000307,28.05135857194297,2.720254099530932e-4,0.14632865,4.282
OWRI - OR_20030234,OWRI - OR_20030234-WS-2,2003,NA,OR,UPPER SALMON RIVER,SALMON RIVER/SILETZ/YAQUINA BAY,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,4432.385967462538,TRUE,"c(-123.810824, 45.019499)",1979,23881290,17100204000307,28.05135857194297,3.8852225631151924e-4,0.14632865,4.282
OWRI - OR_20030235,OWRI - OR_20030235-WS-1,2003,NA,OR,UPPER LITTLE NESTUCCA RIVER,LITTLE NESTUCCA RIVER,WILLAMETTE,WILLAMETTE,OWRI,12565.004494191468,TRUE,"c(-123.724053, 45.071394)",1980,23877023,17100203000668,22.457651497559496,5.479487509184372e-4,0.00954525,4.636
OWRI - OR_20030236,OWRI - OR_20030236-WS-1,2003,NA,OR,DEER CREEK,MIDDLE NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,16194.47129653184,TRUE,"c(-123.20046, 45.965747)",1981,23872499,17100202000331,32.29651204364666,7.722382062154755e-5,0.02753711,2.44
OWRI - OR_20030236,OWRI - OR_20030236-WS-2,2003,NA,OR,DEER CREEK,MIDDLE NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,16194.47129653184,TRUE,"c(-123.199724, 45.964537)",1982,23872499,17100202000331,38.70609464359853,1.1288478531870626e-4,0.02753711,2.44
OWRI - OR_20030237,OWRI - OR_20030237-WS-1,2003,NA,OR,SCAPPOOSE CREEK-MULTNOMAH CHANNEL,SCAPPOOSE CREEK,WILLAMETTE,WILLAMETTE,OWRI,19664.71514578866,TRUE,"c(-122.896052, 45.833141)",1983,23815142,17090012000123,62.57512923503372,5.231057705703991e-4,0.02746376,5.946
OWRI - OR_20030242,OWRI - OR_20030242-WS-1,2003,NA,OR,UPPER MIAMI RIVER,MIAMI RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,153575.30132887547,FALSE,"c(-123.772899, 45.646029)",1984,23876097,17100203000237,84.43380714243652,6.068756516680635e-4,0.01682672,9.98
OWRI - OR_20030242,OWRI - OR_20030242-WS-2,2003,NA,OR,UPPER MIAMI RIVER,MIAMI RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,153575.30132887547,FALSE,"c(-123.795429, 45.638021)",1985,23876097,17100203000237,16.196249299848148,7.281250968340629e-4,0.01682672,9.98
OWRI - OR_20030242,OWRI - OR_20030242-WS-3,2003,NA,OR,UPPER MIAMI RIVER,MIAMI RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,153575.30132887547,FALSE,"c(-123.840299, 45.619719)",1986,23876091,17100203000234,57.55136612464097,0.0012329289446277951,0.0106874,22.134
OWRI - OR_20030242,OWRI - OR_20030242-WS-4,2003,NA,OR,UPPER MIAMI RIVER,MIAMI RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,153575.30132887547,FALSE,"c(-123.828452, 45.625059)",1987,23876093,17100203000235,0,5.599229135886713e-4,0.00967191,17.237000000000002
OWRI - OR_20030242,OWRI - OR_20030242-WS-5,2003,NA,OR,UPPER MIAMI RIVER,MIAMI RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,153575.30132887547,FALSE,"c(-123.823303, 45.624028)",1988,23876093,17100203000235,20.79695363913602,2.2291396651302338e-4,0.00967191,17.237000000000002
OWRI - OR_20030242,OWRI - OR_20030242-WS-6,2003,NA,OR,UPPER MIAMI RIVER,MIAMI RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,153575.30132887547,FALSE,"c(-123.795644, 45.636683)",1989,23876097,17100203000237,13.295565328588665,7.511159379863218e-4,0.01682672,9.98
OWRI - OR_20030244,OWRI - OR_20030244-WS-1,2002,NA,OR,UPPER MIAMI RIVER,MIAMI RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,4379.994201146199,FALSE,"c(-123.825398, 45.618906)",1990,23876331,17100203000347,25.27327026937016,0.0010366111776207952,0.10672213,2.133
OWRI - OR_20030244,OWRI - OR_20030244-WS-2,2002,NA,OR,UPPER MIAMI RIVER,MIAMI RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,4379.994201146199,FALSE,"c(-123.824685, 45.619721)",1991,23876331,17100203000347,25.27327026937016,5.97760456769511e-4,0.10672213,2.133
OWRI - OR_20030244,OWRI - OR_20030244-WS-3,2002,NA,OR,UPPER MIAMI RIVER,MIAMI RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,4379.994201146199,FALSE,"c(-123.824888, 45.619016)",1992,23876331,17100203000347,32.658737619577096,7.19649918689601e-4,0.10672213,2.133
OWRI - OR_20030244,OWRI - OR_20030244-WS-4,2002,NA,OR,UPPER MIAMI RIVER,MIAMI RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,4379.994201146199,FALSE,"c(-123.824878, 45.619021)",1993,23876331,17100203000347,32.658737619577096,7.143944370472427e-4,0.10672213,2.133
OWRI - OR_20030245,OWRI - OR_20030245-WS-1,2003,NA,OR,COOK CREEK,LOWER NEHALEM RIVER/COOK CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,574598.8939201221,FALSE,"c(-123.673296, 45.662306)",1994,23872881,17100202000522,27.171917749678016,0.0027475814675314604,0.17337248,1.938
OWRI - OR_20030245,OWRI - OR_20030245-WS-2,2003,NA,OR,COOK CREEK,LOWER NEHALEM RIVER/COOK CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,574598.8939201221,FALSE,"c(-123.686685, 45.647063)",1995,23872881,17100202000522,100,0.00794863605218416,0.17337248,1.938
OWRI - OR_20030245,OWRI - OR_20030245-WS-3,2003,NA,OR,COOK CREEK,LOWER NEHALEM RIVER/COOK CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,574598.8939201221,FALSE,"c(-123.682229, 45.648114)",1996,23872881,17100202000522,100,0.003405681604909891,0.17337248,1.938
OWRI - OR_20030245,OWRI - OR_20030245-WS-4,2003,NA,OR,COOK CREEK,LOWER NEHALEM RIVER/COOK CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,574598.8939201221,FALSE,"c(-123.661378, 45.655673)",1997,23872403,17100202000283,25.126151392797965,0.005812357249611356,0.09376306,3.307
OWRI - OR_20030245,OWRI - OR_20030245-WS-5,2003,NA,OR,COOK CREEK,LOWER NEHALEM RIVER/COOK CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,574598.8939201221,FALSE,"c(-123.651933, 45.642943)",1998,23872403,17100202000283,100,0.0027006835865267,0.09376306,3.307
OWRI - OR_20030245,OWRI - OR_20030245-WS-6,2003,NA,OR,COOK CREEK,LOWER NEHALEM RIVER/COOK CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,574598.8939201221,FALSE,"c(-123.661726, 45.652983)",1999,23872403,17100202000283,25.126151392797965,0.008503470943205691,0.09376306,3.307
OWRI - OR_20030245,OWRI - OR_20030245-WS-7,2003,NA,OR,COOK CREEK,LOWER NEHALEM RIVER/COOK CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,574598.8939201221,FALSE,"c(-123.660222, 45.653177)",2000,23872403,17100202000283,47.133952493127495,0.007403201878232566,0.09376306,3.307
OWRI - OR_20030245,OWRI - OR_20030245-WS-8,2003,NA,OR,COOK CREEK,LOWER NEHALEM RIVER/COOK CREEK,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,574598.8939201221,FALSE,"c(-123.668864, 45.652226)",2001,23872881,17100202000522,62.965495064581596,0.006284545607228171,0.17337248,1.938
OWRI - OR_20030248,OWRI - OR_20030248-WS-1,2003,NA,OR,COW CREEK,LOWER NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,11977.104359729135,FALSE,"c(-123.518617, 45.880703)",2002,23872567,17100202000365,62.434327601170935,8.909171162865757e-4,0.05730158,4.119
OWRI - OR_20030248,OWRI - OR_20030248-WS-2,2003,NA,OR,COW CREEK,LOWER NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,11977.104359729135,FALSE,"c(-123.520597, 45.886764)",2003,23872567,17100202000365,40.9830013683016,0.004269809078459222,0.05730158,4.119
OWRI - OR_20030248,OWRI - OR_20030248-WS-3,2003,NA,OR,COW CREEK,LOWER NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,11977.104359729135,FALSE,"c(-123.527099, 45.881016)",2004,23872567,17100202000365,48.71615182617619,0.002377343393490513,0.05730158,4.119
OWRI - OR_20030250,OWRI - OR_20030250-WS-1,2003,NA,OR,BUSTER CREEK,LOWER NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,31028.06265217865,TRUE,"c(-123.467255, 45.900945)",2005,23871981,17100202000074,91.81384796866811,1.3860258610447247e-6,0.01447354,24.883
OWRI - OR_20030251,OWRI - OR_20030251-WS-1,2003,NA,OR,UPPER NORTH FORK NEHALEM RIVER,NORTH FORK OF NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,27217.59881770057,FALSE,"c(-123.673384, 45.794533)",2006,23872411,17100202000287,85.60828322194841,0.006625688254278362,0.0278606,6.33
OWRI - OR_20030251,OWRI - OR_20030251-WS-2,2003,NA,OR,CRONIN CREEK,LOWER NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,27217.59881770057,FALSE,"c(-123.656448, 45.800593)",2007,23871951,17100202000059,77.91724356483654,0.010722664913259943,0.00249348,1038.142
OWRI - OR_20030251,OWRI - OR_20030251-WS-3,2003,NA,OR,UPPER NORTH FORK NEHALEM RIVER,NORTH FORK OF NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,27217.59881770057,FALSE,"c(-123.661087, 45.78932)",2008,23872413,17100202000288,29.294696264786708,0.009528069586377592,0.07640095,2.245
OWRI - OR_20030251,OWRI - OR_20030251-WS-4,2003,NA,OR,UPPER NORTH FORK NEHALEM RIVER,NORTH FORK OF NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,27217.59881770057,FALSE,"c(-123.672278, 45.773807)",2009,23872721,17100202000442,70.3926443765945,0.0015213795059191401,0.06647405,2.019
OWRI - OR_20030251,OWRI - OR_20030251-WS-5,2003,NA,OR,CRONIN CREEK,LOWER NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,27217.59881770057,FALSE,"c(-123.652322, 45.768689)",2010,23871951,17100202000059,25.970169951798766,0.008744219379466366,0.00249348,1038.142
OWRI - OR_20030252,OWRI - OR_20030252-WS-1,2003,NA,OR,LITTLE FISHHAWK CREEK,LOWER NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,92832.42516747222,TRUE,"c(-123.56174, 45.96939)",2011,23872371,17100202000267,30.052144116529547,1.4739531340500026e-4,0.03957937,7.092
OWRI - OR_20030253,OWRI - OR_20030253-WS-1,2003,NA,OR,NORTHRUP CREEK,MIDDLE NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,66815.12245763224,FALSE,"c(-123.438639, 46.020277)",2012,23872443,17100202000303,32.65081075370533,8.181963472295169e-4,0.0245751,5.517
OWRI - OR_20030253,OWRI - OR_20030253-WS-2,2003,NA,OR,NORTHRUP CREEK,MIDDLE NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,66815.12245763224,FALSE,"c(-123.436618, 46.026791)",2013,23872443,17100202000303,47.858937889821654,0.0011217835423040828,0.0245751,5.517
OWRI - OR_20030253,OWRI - OR_20030253-WS-3,2003,NA,OR,NORTHRUP CREEK,MIDDLE NEHALEM RIVER,NORTHERN OREGON COASTAL,NORTHERN OREGON COASTAL,OWRI,66815.12245763224,FALSE,"c(-123.436497, 46.025499)",2014,23872443,17100202000303,43.820770058426284,5.576857710915845e-4,0.0245751,5.517
OWRI - OR_20030254,OWRI - OR_20030254-WS-1,2003,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,257640.4295284127,FALSE,"c(-123.517738, 46.161954)",2015,23833611,17080006000393,11.40358825417593,0.005861792191447342,0.06554242,4.888
OWRI - OR_20030254,OWRI - OR_20030254-WS-10,2003,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,257640.4295284127,FALSE,"c(-123.509833, 46.14716)",2016,23833611,17080006000393,46.111961911064434,0.0019308137916389085,0.06554242,4.888
OWRI - OR_20030254,OWRI - OR_20030254-WS-11,2003,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,257640.4295284127,FALSE,"c(-123.508711, 46.149034)",2017,23833611,17080006000393,46.111961911064434,0.0037048754881977976,0.06554242,4.888
OWRI - OR_20030254,OWRI - OR_20030254-WS-12,2003,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,257640.4295284127,FALSE,"c(-123.526905, 46.160355)",2018,23833611,17080006000393,1.3762564964063557,8.917974292697323e-4,0.06554242,4.888
OWRI - OR_20030254,OWRI - OR_20030254-WS-13,2003,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,257640.4295284127,FALSE,"c(-123.521633, 46.156794)",2019,23833611,17080006000393,16.74910301839985,3.986228924824098e-4,0.06554242,4.888
OWRI - OR_20030254,OWRI - OR_20030254-WS-14,2003,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,257640.4295284127,FALSE,"c(-123.522891, 46.148872)",2020,23833589,17080006000383,49.522218426679856,7.451754774212636e-4,0.07549661,3.543
OWRI - OR_20030254,OWRI - OR_20030254-WS-15,2003,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,257640.4295284127,FALSE,"c(-123.518183, 46.14873)",2021,23833611,17080006000393,33.24063382858168,0.0023101642380224424,0.06554242,4.888
OWRI - OR_20030254,OWRI - OR_20030254-WS-16,2003,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,257640.4295284127,FALSE,"c(-123.514865, 46.147812)",2022,23833611,17080006000393,40.589120302405014,6.342069525100993e-4,0.06554242,4.888
OWRI - OR_20030254,OWRI - OR_20030254-WS-17,2003,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,257640.4295284127,FALSE,"c(-123.512274, 46.149937)",2023,23833611,17080006000393,44.046789001352415,0.0024212486758512872,0.06554242,4.888
OWRI - OR_20030254,OWRI - OR_20030254-WS-18,2003,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,257640.4295284127,FALSE,"c(-123.519157, 46.156474)",2024,23833611,17080006000393,21.015235763251738,0.0022547061381350754,0.06554242,4.888
OWRI - OR_20030254,OWRI - OR_20030254-WS-19,2003,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,257640.4295284127,FALSE,"c(-123.518886, 46.16067)",2025,23833611,17080006000393,11.40358825417593,0.00418695398647476,0.06554242,4.888
OWRI - OR_20030254,OWRI - OR_20030254-WS-2,2003,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,257640.4295284127,FALSE,"c(-123.523009, 46.146393)",2026,23833589,17080006000383,53.97922335612567,6.559673568960805e-4,0.07549661,3.543
OWRI - OR_20030254,OWRI - OR_20030254-WS-20,2003,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,257640.4295284127,FALSE,"c(-123.507581, 46.154549)",2027,23833575,17080006000377,78.44487439612524,0.00449274100337265,0.05968729,4.627
OWRI - OR_20030254,OWRI - OR_20030254-WS-21,2003,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,257640.4295284127,FALSE,"c(-123.51268, 46.143768)",2028,23833611,17080006000393,50.849059935865,0.0013067929958473147,0.06554242,4.888
OWRI - OR_20030254,OWRI - OR_20030254-WS-22,2003,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,257640.4295284127,FALSE,"c(-123.514739, 46.143347)",2029,23833611,17080006000393,50.849059935865,0.003309797201503159,0.06554242,4.888
OWRI - OR_20030254,OWRI - OR_20030254-WS-23,2003,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,257640.4295284127,FALSE,"c(-123.517727, 46.143357)",2030,23833589,17080006000383,67.94894138577465,0.0015640492277283061,0.07549661,3.543
OWRI - OR_20030254,OWRI - OR_20030254-WS-24,2003,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,257640.4295284127,FALSE,"c(-123.518116, 46.143684)",2031,23833589,17080006000383,67.94894138577465,0.001168718530344847,0.07549661,3.543
OWRI - OR_20030254,OWRI - OR_20030254-WS-25,2003,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,257640.4295284127,FALSE,"c(-123.518873, 46.142828)",2032,23833589,17080006000383,70.41392582870671,4.2691635754514714e-4,0.07549661,3.543
OWRI - OR_20030254,OWRI - OR_20030254-WS-26,2003,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,257640.4295284127,FALSE,"c(-123.520915, 46.143469)",2033,23833589,17080006000383,65.85817602636578,0.0014277659865841185,0.07549661,3.543
OWRI - OR_20030254,OWRI - OR_20030254-WS-27,2003,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,257640.4295284127,FALSE,"c(-123.51266, 46.158435)",2034,23833611,17080006000393,25.487860839660712,0.008405932243517853,0.06554242,4.888
OWRI - OR_20030254,OWRI - OR_20030254-WS-28,2003,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,257640.4295284127,FALSE,"c(-123.513964, 46.15605)",2035,23833611,17080006000393,25.487860839660712,0.005975609985103514,0.06554242,4.888
OWRI - OR_20030254,OWRI - OR_20030254-WS-29,2003,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,257640.4295284127,FALSE,"c(-123.513995, 46.155977)",2036,23833611,17080006000393,25.487860839660712,0.005912983517196737,0.06554242,4.888
OWRI - OR_20030254,OWRI - OR_20030254-WS-3,2003,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,257640.4295284127,FALSE,"c(-123.517462, 46.150733)",2037,23833611,17080006000393,32.24586371378511,5.258837019499029e-4,0.06554242,4.888
