project_id,worksite_id,state,subwatershed,watershed,subbasin,basin,project_source,adj_cost,pure_culv,ua_dist,ua_nn_name,uc_dist,uc_nn_name,fips,county,state_fips,emp_agforest,emp_mining,emp_util,emp_const,emp_manuf,emp_wholesale,emp_retail,emp_transport,emp_info,emp_finance,emp_realestate,emp_profsci,emp_mgmn,emp_admin,emp_educ,emp_health,emp_arts,emp_food,emp_other,comid,popdens_cat,popdens_cat_nodata,popdens_acc,popdens_acc_notdata,popdens_tot,popdens_tot_nodata,hdens_cat,hdens_cat_nodata,hdens_acc,hdens_acc_notdata,hdens_tot,hdens_tot_nodata,nlcd_openwater_acc,nlcd_icesnow_acc,nlcd_devopen_acc,nlcd_devlow_acc,nlcd_devmed_acc,nlcd_devhigh_acc,nlcd_barren_acc,nlcd_fordec_acc,nlcd_forcon_acc,nlcd_formix_acc,nlcd_shrub_acc,nlcd_grass_acc,nlcd_pasture_acc,nlcd_crop_acc,nlcd_wetwood_acc,nlcd_wetherb_acc,nlcd_nodat_acc,nlcd_openwater_cat,nlcd_icesnow_cat,nlcd_devopen_cat,nlcd_devlow_cat,nlcd_devmed_cat,nlcd_devhigh_cat,nlcd_barren_cat,nlcd_fordec_cat,nlcd_forcon_cat,nlcd_formix_cat,nlcd_shrub_cat,nlcd_grass_cat,nlcd_pasture_cat,nlcd_crop_cat,nlcd_wetwood_cat,nlcd_wetherb_cat,nlcd_nodat_cat,nlcd_openwater_tot,nlcd_icesnow_tot,nlcd_devopen_tot,nlcd_devlow_tot,nlcd_devmed_tot,nlcd_devhigh_tot,nlcd_barren_tot,nlcd_fordec_tot,nlcd_forcon_tot,nlcd_formix_tot,nlcd_shrub_tot,nlcd_grass_tot,nlcd_pasture_tot,nlcd_crop_tot,nlcd_wetwood_tot,nlcd_wetherb_tot,nlcd_nodat_tot,slope,upst_dist,ppt_cat,ppt_acc,ppt_tot,bfi_cat,bfi_acc,bfi_tot,bankfull_width,bankfull_depth,bankfull_xsec_area,cat_streamriver,cat_artificial,cat_canalditch,cat_connector,cat_pipeline,acc_streamriver,acc_artificial,acc_canalditch,acc_connector,acc_pipeline,tot_streamriver,tot_artificial,tot_canalditch,tot_connector,tot_pipeline,id,acc_s1100,acc_s1200,acc_s1400,acc_s1500,acc_s1630,acc_s1640,acc_s1710,acc_s1720,acc_s1730,acc_s1740,acc_s1750,acc_s1780,acc_s1820,acc_s1830,acc_total_road_dens,cat_s1100,cat_s1200,cat_s1400,cat_s1500,cat_s1630,cat_s1640,cat_s1710,cat_s1720,cat_s1730,cat_s1740,cat_s1750,cat_s1780,cat_s1820,cat_s1830,cat_total_road_dens,tot_s1100,tot_s1200,tot_s1400,tot_s1500,tot_s1630,tot_s1640,tot_s1710,tot_s1720,tot_s1730,tot_s1740,tot_s1750,tot_s1780,tot_s1820,tot_s1830,tot_total_road_dens,acc_basin_area,acc_stream_slope,acc_basin_slope,acc_elev_mean,acc_elev_min,acc_elev_max,acc_stream_length,cat_basin_area,cat_basin_slope,cat_elev_mean,cat_elev_min,cat_elev_max,cat_stream_slope,cat_stream_length,tot_basin_area,tot_basin_slope,tot_elev_mean,tot_elev_min,tot_elev_max,tot_stream_slope,tot_stream_length,cat_rdx,acc_rdx,tot_rdx,sinuosity,cat_strm_dens,acc_strm_dens,tot_strm_dens,latitude,longitude,nlcd_2001,nlcd_2004,nlcd_2006,nlcd_2008,nlcd_2011,nlcd_2013,nlcd_2016,snet_distm,snet_name,snet_spp,snet_use,nhd_dist_m,nhd_leng_m,nhd_r_code,nhd_ftype,slope_deg,here_distm,here_speed,here_class,here_paved,here_publi,huc12,huc12_name,hu_type,hu_mod,to_huc12,brick_coun,brick_totp,const_coun,const_totp,merch_coun,merch_totp,metal_coun,metal_totp,sales_coun,sand_count,bia_5km_buff,blm_5km_buff,bpa_5km_buff,coe_5km_buff,fws_5km_buff,gsa_5km_buff,lg_5km_buff,nps_5km_buff,pv_5km_buff,pvi_5km_buff,pvn_5km_buff,pvu_5km_buff,st_5km_buff,stf_5km_buff,stl_5km_buff,stp_5km_buff,stw_5km_buff,und_5km_buff,usfs_5km_buff,water_5km_buff,bia_2km_buff,blm_2km_buff,bpa_2km_buff,coe_2km_buff,fws_2km_buff,gsa_2km_buff,lg_2km_buff,nps_2km_buff,pv_2km_buff,pvi_2km_buff,pvn_2km_buff,pvu_2km_buff,st_2km_buff,stf_2km_buff,stl_2km_buff,stp_2km_buff,stw_2km_buff,und_2km_buff,usfs_2km_buff,water_2km_buff,bia_1km_buff,blm_1km_buff,bpa_1km_buff,coe_1km_buff,fws_1km_buff,gsa_1km_buff,lg_1km_buff,nps_1km_buff,pv_1km_buff,pvi_1km_buff,pvn_1km_buff,pvu_1km_buff,st_1km_buff,stf_1km_buff,stl_1km_buff,stp_1km_buff,stw_1km_buff,und_1km_buff,usfs_1km_buff,water_1km_buff,geometry,project_year,nlcd_current,n_worksites,n_culverts,action_fishpass_culvimp_prj,action_fishpass_culvinst_prj,action_fishpass_culvrem_prj,action_fishpass_culvimp_count_prj,action_fishpass_culvinst_count_prj,action_fishpass_culvrem_count_prj,action_fishpass_culvimp_wrk,action_fishpass_culvinst_wrk,action_fishpass_culvrem_wrk,action_fishpass_culvimp_count_wrk,action_fishpass_culvinst_count_wrk,action_fishpass_culvrem_count_wrk,cost_per_culvert,dist_max,dist_mean
REO - R_422956512418191,REO - R_422956512418191-WS-1,OR,ROGUE RIVER-GOLD BEACH,LOWER_ROGUE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,28354.400448994907,TRUE,71072.63403202654,"Grants Pass, OR Urbanized Area",6973.769138100756,"Gold Beach, OR Urban Cluster",41015,Curry,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23940185,2.76,0,18.65,0,18.65,0,4.51,0,8.02,0,8.02,0,0.29,0,3.11,0.93,0.39,0.14,0.22,0.16,67.96,2.3,17.3,2.18,4.3,0.03,0.36,0.32,0,4.43,0,5.3,0.57,0.16,0.05,3.83,0,42.49,23.23,8.24,10.51,0.11,0,0.23,0.83,0,0.29,0,3.11,0.93,0.39,0.14,0.22,0.16,67.96,2.3,17.3,2.18,4.3,0.03,0.36,0.32,0,8.8e-4,8291.198,2180.4,1258.68,1258.68,39,56.98,56.98,121.87,3.75,424.23,0.17,99.83,0,0,0,89.44,2.57,7.06,0.11,0.82,89.44,2.57,7.06,0.11,0.82,2578599,0.02,0.04,1.16,0.02,0,0,0.02,0,0,0.08,0,0,0,0,1.35,0,0,0.96,0.05,0,0,0,0,0,0,0,0,0,0,1.01,0.02,0.04,1.16,0.02,0,0,0.02,0,0,0.08,0,0,0,0,1.35,13268.62,0.032304,30.85,891.21,9.25,2886.38,8291.2,3.92,30.05,213.04,9.25,568.49,0,1.5,13268.62,30.85,891.21,9.25,2886.38,0.032304,8291.2,0,4747,4747,1.08,0.38,0.62,0.62,42.499041,-124.305319,42,42,42,42,42,42,42,75.69,Unnamed trib to Rogue River,Steelhead,Spawning and rearing,75.69,171,17100310000925,460,3.39659786,19.56,5,5,N,Y,171003100803,Indian Creek-Rogue River,S,NM,171003120600,1.16493e-4,2.32985e-4,7.88046e-5,1.58564e-4,2.29238e-4,4.92064e-4,3.30699e-5,9.92097e-5,1.08204e-5,1.03696e-5,0,0,0,0,0,0,0,0,0.69114372,0,0,0,0.0708347,0,0,0,0,0,0.23802158,0,0,0,0,0,0,0,0,0,0.69777056,0,0,0,0.1465489,0,0,0,0,0,0.15568054,0,0,0,0,0,0,0,0,0,0.75859487,0,0,0,0.21944229,0,0,0,0,0,0.02196284,0,"c(-124.305319, 42.499041)",1998,42,1,1,1,0,0,1,0,0,1,0,0,1,0,0,28354.400448994907,0,0
REO - R_423057112317449,REO - R_423057112317449-WS-1,OR,LOUSE CREEK,JUMPOFF JOE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,112236.59832272898,TRUE,5421.977972921156,"Grants Pass, OR Urbanized Area",5421.977972921156,"Grants Pass, OR Urbanized Area",41033,Josephine,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23941551,5.21,0,5.21,0,5.21,0,4.64,0,4.64,0,4.64,0,0,0,5.76,0.14,0,0,0,0,78.84,1.47,13.04,0.75,0,0,0,0,0,0,0,5.76,0.14,0,0,0,0,78.84,1.47,13.04,0.75,0,0,0,0,0,0,0,5.76,0.14,0,0,0,0,78.84,1.47,13.04,0.75,0,0,0,0,0,0.19273297,2.22,999.96,999.96,999.96,49.21,49.21,49.21,5.64,0.39,2.8,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2579279,0,0,1.67,0,0,0,0,0,0,0.1,0,0,0,0,1.77,0,0,1.67,0,0,0,0,0,0,0.1,0,0,0,0,1.77,0,0,1.67,0,0,0,0,0,0,0.1,0,0,0,0,1.77,5.99,0.085586,39.92,797.81,471.85,1285.89,2.22,5.99,39.92,797.81,471.85,1285.89,0.19,2.22,5.99,39.92,797.81,471.85,1285.89,0.085586,2.22,4,4,4,1.16,0.37,0.37,0.37,42.515871,-123.295819,21,21,21,21,21,21,21,22.95,Morris Creek,Coho salmon,Spawning and rearing,22.95,239,17100310006629,460,10.79000473,3.31,7,5,N,Y,171003100103,Louse Creek,S,NM,171003100104,4.47182e-4,0.00152785,0.00115618,0.00765009,0.00168879,0.00955519,8.03214e-5,3.43023e-4,9.38251e-5,2.90628e-4,0,0.47773536,0,0,0,0,0,0,0.52226464,0,0,0,0,0,0,0,0,0,0,0,0,0.71811517,0,0,0,0,0,0,0.28188483,0,0,0,0,0,0,0,0,0,0,0,0,0.7879915,0,0,0,0,0,0,0.2120085,0,0,0,0,0,0,0,0,0,0,0,"c(-123.295819, 42.515871)",2000,21,1,1,1,0,0,1,0,0,1,0,0,1,0,0,112236.59832272898,0,0
REO - R_424257712309493,REO - R_424257712309493-WS-1,OR,UPPER GRAVE CREEK,GRAVE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,35306.62406453176,TRUE,28125.030818720214,"Grants Pass, OR Urbanized Area",28125.030818720214,"Grants Pass, OR Urbanized Area",41029,Jackson,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23941581,0.34,0,0.34,0,0.34,0,0.15,0,0.15,0,0.15,0,0,0,3.71,0.03,0,0.02,0,0,90.56,0.21,5.38,0.08,0,0,0,0,0,0,0,3.71,0.03,0,0.02,0,0,90.56,0.21,5.38,0.08,0,0,0,0,0,0,0,3.71,0.03,0,0.02,0,0,90.56,0.21,5.38,0.08,0,0,0,0,0,0.03121681,4.667,1985.76,1985.76,1985.76,44.03,44.03,44.03,5.45,0.38,2.64,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2579294,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,2.02,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,2.02,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,2.02,5.5,0.006424,33.65,1098.84,887.2,1471,4.67,5.5,33.65,1098.84,887.2,1471,0.03,4.667,5.5,33.65,1098.84,887.2,1471,0.006424,4.67,7,7,7,1.12,0.85,0.85,0.85,42.716047,-123.163709,42,42,71,71,71,71,52,94.47,Last Chance Creek,Steelhead,Spawning and rearing,27.89,186,17100310013542,460,1.43521786,90.66,6,5,Y,Y,171003100301,Last Chance Creek-Grave Creek,S,NM,171003100302,3.87141e-4,0.00134175,0.00122387,0.00790209,0.00172315,0.0098745,1.12457e-4,6.36383e-4,7.496e-5,3.11029e-4,0,0.49075561,0,0,0,0,0,0,0.50924439,0,0,0,0,0,0,0,0,0,0,0,0,0.23906371,0,0,0,0,0,0,0.76093629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"c(-123.163709, 42.716047)",1999,42,1,1,1,0,0,1,0,0,1,0,0,1,0,0,35306.62406453176,0,0
REO - R_42432451231059,REO - R_42432451231059-WS-1,OR,UPPER GRAVE CREEK,GRAVE CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,35306.62406453176,TRUE,28450.998162528194,"Grants Pass, OR Urbanized Area",28369.26096133575,"Tri-City--Myrtle Creek, OR Urban Cluster",41029,Jackson,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23941581,0.34,0,0.34,0,0.34,0,0.15,0,0.15,0,0.15,0,0,0,3.71,0.03,0,0.02,0,0,90.56,0.21,5.38,0.08,0,0,0,0,0,0,0,3.71,0.03,0,0.02,0,0,90.56,0.21,5.38,0.08,0,0,0,0,0,0,0,3.71,0.03,0,0.02,0,0,90.56,0.21,5.38,0.08,0,0,0,0,0,0.03121681,4.667,1985.76,1985.76,1985.76,44.03,44.03,44.03,5.45,0.38,2.64,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2579294,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,2.02,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,2.02,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,2.02,5.5,0.006424,33.65,1098.84,887.2,1471,4.67,5.5,33.65,1098.84,887.2,1471,0.03,4.667,5.5,33.65,1098.84,887.2,1471,0.006424,4.67,7,7,7,1.12,0.85,0.85,0.85,42.723479,-123.168307,42,42,71,71,71,71,52,95.21,Last Chance Creek,Steelhead,Spawning and rearing,71.63,127,17100310007013,460,3.62914205,81.47,6,5,Y,Y,171003100301,Last Chance Creek-Grave Creek,S,NM,171003100302,3.80356e-4,0.00131801,0.00121835,0.00784252,0.00171154,0.00980255,1.13333e-4,6.51311e-4,7.38933e-5,3.10533e-4,0,0.5251402,0,0,0,0,0,0,0.4748598,0,0,0,0,0,0,0,0,0,0,0,0,0.49218589,0,0,0,0,0,0,0.50781411,0,0,0,0,0,0,0,0,0,0,0,0,0.45701317,0,0,0,0,0,0,0.54298683,0,0,0,0,0,0,0,0,0,0,0,"c(-123.168307, 42.723479)",1999,42,1,1,1,0,0,1,0,0,1,0,0,1,0,0,35306.62406453176,0,0
REO - R_425110812342314,REO - R_425110812342314-WS-1,OR,WEST FORK COW CREEK-ELK VALLEY CREEK,WEST FORK COW CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,168634.06582823288,TRUE,42677.86062324746,"Grants Pass, OR Urbanized Area",29112.96095758597,"Tri-City--Myrtle Creek, OR Urban Cluster",41019,Douglas,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23901169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94,0.27,0,0.01,0,0,84.35,0.54,8.53,2.27,0,0,0.09,0,0,0,0,2.41,0.33,0,0,0,0,78.86,1.93,14.87,1.6,0,0,0,0,0,0,0,3.94,0.27,0,0.01,0,0,84.35,0.54,8.53,2.27,0,0,0.09,0,0,0.02156108,10.029,1231.44,1269.12,1269.12,37,36.85,36.85,8.14,0.51,5.09,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2572879,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,3.34,0,0,0,0,0,0,0,0,0,0,0,3.34,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,2.94,15.03,0.011964,30.87,701.8,493.16,1139.7,10.03,3.81,32.05,641.21,493.16,878.14,0.02,2.652,15.03,30.87,701.8,493.16,1139.7,0.011964,10.03,3,11,11,1.25,0.7,0.67,0.67,42.85302,-123.708748,42,42,42,42,42,42,42,88.6,Elk Valley Creek,Steelhead,Spawning and rearing,88.6,182.57,17100302000134,460,3.79594779,78.99,7,5,N,Y,171003020803,Elk Valley Creek-West Fork Cow Creek,S,NM,171003020804,1.22772e-4,3.07876e-4,6.22188e-4,0.00321669,8.6999e-4,0.00428405,1.23071e-4,7.40702e-4,4.44337e-5,1.83335e-4,0,0.45764320000000003,0,0,0,0,0,0,0.5423568,0,0,0,0,0,0,0,0,0,0,0,0,0.51787897,0,0,0,0,0,0,0.48212103,0,0,0,0,0,0,0,0,0,0,0,0,0.56993588,0,0,0,0,0,0,0.43006412,0,0,0,0,0,0,0,0,0,0,0,"c(-123.708748, 42.85302)",1998,42,1,1,1,0,0,1,0,0,1,0,0,1,0,0,168634.06582823288,0,0
REO - R_425112412341586,REO - R_425112412341586-WS-1,OR,WEST FORK COW CREEK-ELK VALLEY CREEK,WEST FORK COW CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,114046.0021493989,TRUE,42294.99858789445,"Grants Pass, OR Urbanized Area",28400.68628030737,"Tri-City--Myrtle Creek, OR Urban Cluster",41019,Douglas,41,1337,63,166,1518,6260,1371,4787,839,587,707,388,754,219,983,414,4303,396,3583,1189,23903303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.04,0,0,0,0,91.14,0.49,5.55,2.13,0,0,0,0,0,0,0,0.65,0.04,0,0,0,0,91.14,0.49,5.55,2.13,0,0,0,0,0,0,0,0.65,0.04,0,0,0,0,91.14,0.49,5.55,2.13,0,0,0,0,0,0.06992947,4.829,1446.24,1446.24,1446.24,36.77,36.77,36.77,7.32,0.47,4.28,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2573942,0,0,2.95,0,0,0,0,0,0,0,0,0,0,0,2.95,0,0,2.95,0,0,0,0,0,0,0,0,0,0,0,2.95,0,0,2.95,0,0,0,0,0,0,0,0,0,0,0,2.95,11.53,0.014493,41.02,796.1,497.26,1185.42,4.83,11.53,41.02,796.1,497.26,1185.42,0.07,4.829,11.53,41.02,796.1,497.26,1185.42,0.014493,4.83,3,3,3,1.1,0.42,0.42,0.42,42.853446,-123.699631,42,42,42,42,42,42,42,4.45,NA,Steelhead,Spawning and rearing,4.45,90.68,17100302001180,460,3.01234293,359.29,7,5,N,Y,171003020803,Elk Valley Creek-West Fork Cow Creek,S,NM,171003020804,1.22772e-4,3.07876e-4,6.35913e-4,0.00330121,8.87487e-4,0.00439045,1.23562e-4,7.48469e-4,4.52303e-5,1.87604e-4,0,0.47849996,0,0,0,0,0,0,0.52150004,0,0,0,0,0,0,0,0,0,0,0,0,0.5004771,0,0,0,0,0,0,0.4995229,0,0,0,0,0,0,0,0,0,0,0,0,0.49685584,0,0,0,0,0,0,0.50314416,0,0,0,0,0,0,0,0,0,0,0,"c(-123.699631, 42.853446)",2001,42,1,1,1,0,0,1,0,0,1,0,0,1,0,0,114046.0021493989,0,0
REO - R_430259812300399,REO - R_430259812300399-WS-1,OR,DAYS CREEK,SOUTH UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,91518.39678655467,TRUE,64626.689304856074,"Medford, OR Urbanized Area",20278.894979092736,"Tri-City--Myrtle Creek, OR Urban Cluster",41019,Douglas,41,1337,63,166,1518,6260,1371,4787,839,587,707,388,754,219,983,414,4303,396,3583,1189,23901935,0.11,0,0.11,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.81,0.73,1.74,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,96.81,0.73,1.74,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,96.81,0.73,1.74,0.71,0,0,0,0,0,0.05512033,8.294,1114.68,1114.68,1114.68,43.34,43.34,43.34,9.3,0.56,6.33,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2573262,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,2.22,20.98,0.007238,38.91,704.99,373.99,1234.03,8.29,20.98,38.91,704.99,373.99,1234.03,0.06,8.294,20.98,38.91,704.99,373.99,1234.03,0.007238,8.29,3,3,3,1.08,0.4,0.4,0.4,43.049956,-123.011096,42,42,42,42,71,52,52,2.73,Days Creek,Steelhead,Spawning and rearing,26.63,211.13,17100302000516,460,5.28075361,28.47,7,5,N,Y,171003020505,Days Creek,S,NM,171003020508,1.08766e-4,3.94814e-4,8.42823e-4,0.00476112,0.00105829,0.00598602,1.07639e-4,8.59356e-4,2.08993e-5,2.25083e-4,0,0.58440729,0,0,0,0,0,0,0.41559271,0,0,0,0,0,0,0,0,0,0,0,0,0.62301131,0,0,0,0,0,0,0.37698869,0,0,0,0,0,0,0,0,0,0,0,0,0.51382825,0,0,0,0,0,0,0.48617175,0,0,0,0,0,0,0,0,0,0,0,"c(-123.011096, 43.049956)",2001,42,2,2,1,0,0,2,0,0,1,0,0,1,0,0,45759.19839327734,0.11109371002950669,0.055546855014753344
REO - R_430259812300399,REO - R_430259812300399-WS-2,OR,DAYS CREEK,SOUTH UMPQUA RIVER,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,91518.39678655467,TRUE,64626.58184412654,"Medford, OR Urbanized Area",20278.88295423289,"Tri-City--Myrtle Creek, OR Urban Cluster",41019,Douglas,41,1337,63,166,1518,6260,1371,4787,839,587,707,388,754,219,983,414,4303,396,3583,1189,23901935,0.11,0,0.11,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.81,0.73,1.74,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,96.81,0.73,1.74,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,96.81,0.73,1.74,0.71,0,0,0,0,0,0.05512033,8.294,1114.68,1114.68,1114.68,43.34,43.34,43.34,9.3,0.56,6.33,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2573262,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,2.22,20.98,0.007238,38.91,704.99,373.99,1234.03,8.29,20.98,38.91,704.99,373.99,1234.03,0.06,8.294,20.98,38.91,704.99,373.99,1234.03,0.007238,8.29,3,3,3,1.08,0.4,0.4,0.4,43.049955,-123.011096,42,42,42,42,71,52,52,2.63,Days Creek,Steelhead,Spawning and rearing,26.53,211.13,17100302000516,460,5.28075361,28.57,7,5,N,Y,171003020505,Days Creek,S,NM,171003020508,1.08766e-4,3.94814e-4,8.42823e-4,0.00476112,0.00105829,0.00598602,1.07639e-4,8.59356e-4,2.08993e-5,2.25083e-4,0,0.58439904,0,0,0,0,0,0,0.41560096,0,0,0,0,0,0,0,0,0,0,0,0,0.62305695,0,0,0,0,0,0,0.37694305,0,0,0,0,0,0,0,0,0,0,0,0,0.51377354,0,0,0,0,0,0,0.48622646,0,0,0,0,0,0,0,0,0,0,0,"c(-123.011096, 43.049955)",2001,42,2,2,1,0,0,2,0,0,1,0,0,1,0,0,45759.19839327734,0.11109371002950669,0.055546855014753344
REO - R_430333412356483,REO - R_430333412356483-WS-1,OR,BIG CREEK-MIDDLE FORK COQUILLE RIVER,"COQUILLE S FK, LWR",SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,63257.70144895273,TRUE,72640.81228245581,"Grants Pass, OR Urbanized Area",20839.689761703816,"Coquille, OR Urban Cluster",41011,Coos,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23915765,4,0,4,0,4,0,1,0,1,0,1,0,0,0,0.92,0,0,0,0,0,55.86,30.38,4.69,8.14,0,0,0,0,0,0,0,0.92,0,0,0,0,0,55.86,30.38,4.69,8.14,0,0,0,0,0,0,0,0.92,0,0,0,0,0,55.86,30.38,4.69,8.14,0,0,0,0,0,0.06147244,2.364,2371.8,2371.8,2371.8,35,35,35,4.79,0.35,2.14,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2575519,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0.62,3.99,0.025424,36.91,270.93,70.84,574.05,2.36,3.99,36.91,270.93,70.84,574.05,0.06,2.364,3.99,36.91,270.93,70.84,574.05,0.025424,2.36,1,1,1,1.18,0.59,0.59,0.59,43.059293,-123.946752,43,43,43,43,43,43,43,176.24,Axe Creek,Coho salmon,Spawning and rearing,14.35,160.27,17100305036117,460,5.21631622,839.13,7,5,N,Y,171003050109,Big Creek,S,NM,171003050110,8.70799e-5,1.7416e-4,5.68201e-4,0.00302457,8.00765e-4,0.00399495,1.40701e-4,7.73265e-4,5.71498e-6,1.75927e-4,6.2468e-4,0.5163236,0,0,0,0,0,0,0.48305173,0,0,0,0,0,0,0,0,0,0,0,0,0.73175748,0,0,0,0,0,0,0.26824252,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"c(-123.946752, 43.059293)",1999,43,1,1,1,0,0,1,0,0,1,0,0,1,0,0,63257.70144895273,0,0
REO - R_430422812356249,REO - R_430422812356249-WS-1,OR,BIG CREEK-MIDDLE FORK COQUILLE RIVER,"COQUILLE S FK, LWR",SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,REO,60315.482776908415,TRUE,73545.6193513221,"Grants Pass, OR Urbanized Area",20500.119638757733,"Coquille, OR Urban Cluster",41011,Coos,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23914909,1.75,0,0.85,0,0.85,0,0.69,0,0.3,0,0.3,0,0,0,2.73,0.15,0,0,0.03,0.71,61.65,18.04,13.96,2.73,0,0,0,0,0,0,0,3.51,0,0,0,0,1.78,48.46,24.65,19.84,1.77,0,0,0,0,0,0,0,2.73,0.15,0,0,0.03,0.71,61.65,18.04,13.96,2.73,0,0,0,0,0,0.0284947,21.463,2457.24,2543.04,2543.04,34.6,34.7,34.7,10.66,0.62,7.92,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2575097,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,1.89,0,0,0,0,0,0,0,0,0,0,0,1.89,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,2.12,29.6,0.031687,36.19,387.24,77.37,821.24,21.46,9.91,36.17,270.84,77.37,602.03,0.03,5.567,29.6,36.19,387.24,77.37,821.24,0.031687,21.46,2,8,8,1.26,0.56,0.73,0.73,43.073011,-123.940254,43,43,43,43,43,43,43,171.33,Big Creek,Chinook salmon,Spawning and rearing,2.22,182,17100305036163,460,1.49333131,311.37,7,5,N,Y,171003050109,Big Creek,S,NM,171003050110,8.52701e-5,1.7054e-4,5.88419e-4,0.00312763,8.15639e-4,0.00408053,1.4155e-4,7.8167e-4,5.50941e-6,1.83958e-4,0.04967075,0.56348246,0,0,0,0,0,0,0.38684679,0,0,0,0,0,0,0,0,0,0,0,0,0.62992534,0,0,0,0,0,0,0.37007466,0,0,0,0,0,0,0,0,0,0,0,0,0.63990614,0,0,0,0,0,0,0.36009386,0,0,0,0,0,0,0,0,0,0,0,"c(-123.940254, 43.073011)",1999,43,1,1,1,0,0,1,0,0,1,0,0,1,0,0,60315.482776908415,0,0
