project_id,completed_year,latitude,longitude,basin,project_source,project_cost,n_worksites,n_action_prj,n_action_prj_dist,n_metric_prj,n_metric_prj_dist,adj_cost,cost_avail,action_fishpass_culvimp,action_fishpass_culvinst,action_fishpass_culvrem,action_fishpass_culvimp_count,action_fishpass_culvinst_count,action_fishpass_culvrem_count,n_culverts,n_culverts_fromcount,cost_per_culvert,dist_max,dist_mean
OWRI - OR_980038,1998,43.513439,-124.119534,SOUTHERN OREGON COASTAL,OWRI,1772,1,1,1,0,0,2644.4209260852094,TRUE,1,0,0,1,0,0,1,0,2644.4209260852094,0,0
OWRI - OR_980039,1998,43.33044,-124.130546,SOUTHERN OREGON COASTAL,OWRI,4480,1,1,1,0,0,6685.669158499852,TRUE,1,0,0,1,0,0,1,0,6685.669158499852,0,0
OWRI - OR_980040,1998,43.48394,-124.131208,SOUTHERN OREGON COASTAL,OWRI,8980,1,1,1,0,0,13401.185054314436,TRUE,1,0,0,1,0,0,1,0,13401.185054314436,0,0
OWRI - OR_980050,1998,43.589940600000006,-124.1115172,SOUTHERN OREGON COASTAL,OWRI,8750,5,5,1,0,0,13057.947575195023,TRUE,1,0,0,5,0,0,5,0,2611.5895150390047,664.0971516655982,269.39682150039374
OWRI - OR_980074,1998,42.839092,-124.117538,SOUTHERN OREGON COASTAL,OWRI,6827,1,1,1,0,0,10188.183782383592,TRUE,1,0,0,1,0,0,1,0,10188.183782383592,0,0
OWRI - OR_980075,1998,42.821753,-124.125509,SOUTHERN OREGON COASTAL,OWRI,9494,1,1,1,0,0,14168.246203303035,TRUE,1,0,0,1,0,0,1,0,14168.246203303035,0,0
OWRI - OR_980105,1998,42.875006,-123.790583,SOUTHERN OREGON COASTAL,OWRI,7000,1,1,1,0,0,10446.358060156019,TRUE,1,0,0,1,0,0,1,0,10446.358060156019,0,0
OWRI - OR_980170,1997,43.24617,-124.275699,SOUTHERN OREGON COASTAL,OWRI,4200,2,4,2,0,0,6338.33030523866,TRUE,1,0,1,2,0,2,4,0,1584.582576309665,398.11733377295246,199.05866688647623
OWRI - OR_980194,1998,43.773657,-123.735181,SOUTHERN OREGON COASTAL,OWRI,1104,5,5,1,0,0,1647.5398997731777,TRUE,1,0,0,5,0,0,5,0,329.5079799546355,1587.051224644929,770.5575817477995
OWRI - OR_980195,1998,43.770738,-123.577027,SOUTHERN OREGON COASTAL,OWRI,2500,1,1,1,0,0,3730.8421643414354,TRUE,1,0,0,1,0,0,1,0,3730.8421643414354,0,0
OWRI - OR_980197,1998,43.636979000000004,-123.72697566666666,SOUTHERN OREGON COASTAL,OWRI,3240,3,3,1,0,0,4835.1714449865,TRUE,1,0,0,3,0,0,3,0,1611.7238149955,139.4507851235851,71.50568710210774
OWRI - OR_980217,1997,43.513536,-124.002703,SOUTHERN OREGON COASTAL,OWRI,9780,1,1,1,0,0,14759.254853627166,TRUE,1,0,0,1,0,0,1,0,14759.254853627166,0,0
OWRI - OR_980282,1998,42.503782,-124.185545,SOUTHERN OREGON COASTAL,OWRI,58848,1,1,1,0,0,87821.0398748659,TRUE,1,0,0,1,0,0,1,0,87821.0398748659,0,0
OWRI - OR_980302,1998,45.18323,-123.720586,WILLAMETTE,OWRI,94474,2,2,1,0,0,140987.03305359712,TRUE,1,0,0,2,0,0,2,0,70493.51652679856,0,0
OWRI - OR_980335,1998,44.121855,-122.758462,WILLAMETTE,OWRI,5608,1,1,1,0,0,8369.025143050707,TRUE,1,0,0,1,0,0,1,0,8369.025143050707,0,0
OWRI - OR_980430,1998,44.67437066666667,-123.91819466666666,NORTHERN OREGON COASTAL,OWRI,6274,3,3,1,0,0,9362.921495631266,TRUE,0,0,1,0,0,3,3,0,3120.9738318770887,2506.012260066149,1118.1528125904044
OWRI - OR_980468,1996,45.817436,-123.702363,NORTHERN OREGON COASTAL,OWRI,29331,1,1,1,0,0,45027.83510353004,TRUE,1,0,0,1,0,0,1,0,45027.83510353004,0,0
OWRI - OR_980469,1996,46.050352,-123.615447,LOWER COLUMBIA,OWRI,122369,2,2,1,0,0,187856.2324429398,TRUE,0,0,1,0,0,2,2,0,93928.1162214699,0,0
OWRI - OR_980475,1997,45.803538,-123.788242,NORTHERN OREGON COASTAL,OWRI,2618,2,2,1,0,0,3950.892556932098,TRUE,1,0,0,2,0,0,2,0,1975.446278466049,16711.706518307907,8355.853259153953
OWRI - OR_980517,1998,44.122562,-122.918728,WILLAMETTE,OWRI,600,1,1,1,0,0,895.4021194419445,TRUE,0,0,1,0,0,1,1,0,895.4021194419445,0,0
OWRI - OR_980553,1998,44.683736,-122.691853,WILLAMETTE,OWRI,6170,1,1,1,0,0,9207.718461594663,TRUE,1,0,0,1,0,0,1,0,9207.718461594663,0,0
OWRI - OR_980554,1998,44.539208,-122.744869,WILLAMETTE,OWRI,2655,1,1,1,0,0,3962.1543785306044,TRUE,1,0,0,1,0,0,1,0,3962.1543785306044,0,0
OWRI - OR_980617,1998,45.36054475,-123.48145,NORTHERN OREGON COASTAL,OWRI,8500,4,4,1,0,0,12684.86335876088,TRUE,1,0,0,4,0,0,4,0,3171.21583969022,1184.5237460931805,592.0485747247831
OWRI - OR_980645,1998,45.736836,-123.103391,WILLAMETTE,OWRI,6059,1,1,1,0,0,9042.069069497902,TRUE,1,0,0,1,0,0,1,0,9042.069069497902,0,0
OWRI - OR_980646,1998,45.854582,-122.906131,WILLAMETTE,OWRI,4905,1,1,1,0,0,7319.912326437896,TRUE,1,0,0,1,0,0,1,0,7319.912326437896,0,0
OWRI - OR_980649,1998,45.86356,-122.865641,WILLAMETTE,OWRI,11927,1,1,1,0,0,17799.10179764012,TRUE,1,0,0,1,0,0,1,0,17799.10179764012,0,0
OWRI - OR_980650,1998,45.802135,-122.885058,WILLAMETTE,OWRI,5765,1,1,1,0,0,8603.322030971349,TRUE,1,0,0,1,0,0,1,0,8603.322030971349,0,0
OWRI - OR_980651,1998,45.772174,-122.938107,WILLAMETTE,OWRI,6280,2,4,2,0,0,9371.875516825685,TRUE,1,0,1,2,0,2,4,0,2342.968879206421,0,0
OWRI - OR_980653,1998,45.96557166666667,-123.02863266666667,LOWER COLUMBIA,OWRI,7245,3,3,1,0,0,10811.98059226148,TRUE,1,0,0,3,0,0,3,0,3603.9935307538267,842.0351638426855,374.2378505967491
OWRI - OR_980669,1998,45.8611005,-123.64316500000001,NORTHERN OREGON COASTAL,OWRI,200,2,2,1,0,0,298.46737314731485,TRUE,1,0,0,2,0,0,2,0,149.23368657365742,1259.1054601358815,629.5527300679407
OWRI - OR_980673,1998,45.845189000000005,-123.795726,NORTHERN OREGON COASTAL,OWRI,4829,2,2,1,0,0,7206.494724641916,TRUE,0,0,1,0,0,2,2,0,3603.247362320958,4669.702064488717,2334.8510322443585
OWRI - OR_980674,1998,45.7964845,-123.8431785,NORTHERN OREGON COASTAL,OWRI,1860,2,2,1,0,0,2775.746570270028,TRUE,1,0,0,2,0,0,2,0,1387.873285135014,52.52886921566598,26.26443460783299
OWRI - OR_980713,1998,45.9019755,-123.4572385,NORTHERN OREGON COASTAL,OWRI,29796,2,2,1,0,0,44465.669251486965,TRUE,1,0,0,2,0,0,2,0,22232.834625743482,7459.423420459897,3729.7117102299485
OWRI - OR_980714,1998,46.18096,-123.787313,LOWER COLUMBIA,OWRI,15668,1,1,1,0,0,23381.93401236064,TRUE,1,0,0,1,0,0,1,0,23381.93401236064,0,0
OWRI - OR_980715,1998,46.187532,-123.765221,LOWER COLUMBIA,OWRI,900,1,1,1,0,0,1343.1031791629166,TRUE,0,0,1,0,0,1,1,0,1343.1031791629166,0,0
OWRI - OR_980717,1998,46.1810565,-123.4827375,LOWER COLUMBIA,OWRI,15000,2,2,1,0,0,22385.052986048613,TRUE,1,0,0,2,0,0,2,0,11192.526493024307,1558.8940663503577,779.4470331751788
OWRI - OR_980720,1998,45.9773045,-123.5781235,NORTHERN OREGON COASTAL,OWRI,1300,2,2,1,0,0,1940.0379254575464,TRUE,0,0,1,0,0,2,2,0,970.0189627287732,4749.562830906384,2374.781415453192
OWRI - OR_980721,1998,45.801547,-123.8039335,NORTHERN OREGON COASTAL,OWRI,8450,2,2,1,0,0,12610.246515474051,TRUE,1,0,0,2,0,0,2,0,6305.123257737026,17602.08089366246,8801.04044683123
OWRI - OR_980723,1998,45.9800235,-123.573244,NORTHERN OREGON COASTAL,OWRI,8513,2,2,1,0,0,12704.263738015456,TRUE,1,0,0,2,0,0,2,0,6352.131869007728,2984.139713982695,1492.0698569913475
OWRI - OR_980725,1998,45.799438,-123.68908575,NORTHERN OREGON COASTAL,OWRI,20704,4,4,1,0,0,30897.34246821003,TRUE,1,0,0,4,0,0,4,0,7724.335617052508,131.41591560063856,58.899828636679054
OWRI - OR_980799,1998,44.657335,-122.573474,WILLAMETTE,OWRI,6080,2,2,1,0,0,9073.40814367837,TRUE,1,0,0,2,0,0,2,0,4536.704071839185,0,0
OWRI - OR_980877,1998,44.8378595,-123.966959,NORTHERN OREGON COASTAL,OWRI,5385,2,2,1,0,0,8036.234021991451,TRUE,1,0,0,2,0,0,2,0,4018.1170109957256,613.4445508965812,306.7222754482906
OWRI - OR_980886,1998,44.6867275,-123.6828305,NORTHERN OREGON COASTAL,OWRI,27632,2,2,1,0,0,41236.25227403302,TRUE,0,0,1,0,0,2,2,0,20618.12613701651,345.05919040320043,172.52959520160022
OWRI - OR_980896,1998,44.636411,-123.474226,WILLAMETTE,OWRI,5633,1,1,1,0,0,8406.333564694121,TRUE,1,0,0,1,0,0,1,0,8406.333564694121,0,0
OWRI - OR_980897,1998,44.497726,-123.440073,WILLAMETTE,OWRI,3783,1,1,1,0,0,5645.51036308146,TRUE,1,0,0,1,0,0,1,0,5645.51036308146,0,0
OWRI - OR_980911,1998,44.53267625,-123.88575125,NORTHERN OREGON COASTAL,OWRI,1965,4,4,1,0,0,2932.441941172368,TRUE,0,0,1,0,0,4,4,0,733.110485293092,1996.3915645023978,877.3346264172283
OWRI - OR_980917,1998,45.608207,-123.89055833333333,NORTHERN OREGON COASTAL,OWRI,3023,6,6,1,0,0,4511.334345121663,TRUE,0,0,1,0,0,6,6,0,751.8890575202772,1810.7061801017637,548.9811904922366
OWRI - OR_980919,1998,45.4155462,-123.7655618,NORTHERN OREGON COASTAL,OWRI,9722,10,10,1,0,0,14508.499008690973,TRUE,1,0,0,10,0,0,10,0,1450.8499008690974,2187.103302849887,793.5439021840089
OWRI - OR_980931,1998,43.429433,-123.399902,SOUTHERN OREGON COASTAL,OWRI,16212,1,1,1,0,0,24193.765267321338,TRUE,1,0,0,1,0,0,1,0,24193.765267321338,0,0
OWRI - OR_980937,1998,45.809908,-123.145263,NORTHERN OREGON COASTAL,OWRI,13240,2,2,1,0,0,19758.540102352243,TRUE,1,0,0,2,0,0,2,0,9879.270051176121,148.1551839886083,74.07759199430414
OWRI - OR_980939,1998,45.91062,-123.2240975,NORTHERN OREGON COASTAL,OWRI,8060,2,2,1,0,0,12028.235137836788,TRUE,1,0,0,2,0,0,2,0,6014.117568918394,7081.771115984126,3540.885557992063
OWRI - OR_980940,1998,46.000978,-123.2096275,NORTHERN OREGON COASTAL,OWRI,5590,2,2,1,0,0,8342.16307946745,TRUE,1,0,0,2,0,0,2,0,4171.081539733725,1996.3726526993948,998.1863263496974
OWRI - OR_980979,1998,44.025937,-123.708459,NORTHERN OREGON COASTAL,OWRI,NA,1,1,1,0,0,NA,FALSE,0,0,1,0,0,1,1,0,NA,0,0
OWRI - OR_980980,1998,43.945624,-123.647637,NORTHERN OREGON COASTAL,OWRI,NA,1,1,1,0,0,NA,FALSE,0,0,1,0,0,1,1,0,NA,0,0
OWRI - OR_980984,1998,43.94802,-123.515605,NORTHERN OREGON COASTAL,OWRI,NA,1,1,1,0,0,NA,FALSE,0,0,1,0,0,1,1,0,NA,0,0
OWRI - OR_980990,1998,43.961627,-123.560342,NORTHERN OREGON COASTAL,OWRI,6500,1,1,1,0,0,9700.189627287731,TRUE,1,0,0,1,0,0,1,0,9700.189627287731,0,0
OWRI - OR_981057,1997,42.09075266666667,-122.97907233333333,SOUTHERN OREGON COASTAL,OWRI,NA,3,3,1,0,0,NA,FALSE,1,0,0,3,0,0,3,0,NA,1789.0866441223177,795.9817307518942
OWRI - OR_981116,1998,45.131802666666665,-123.67689233333333,WILLAMETTE,OWRI,13052,3,3,1,0,0,19477.980771593764,TRUE,0,0,1,0,0,3,3,0,6492.660257197921,1588.9976345710847,1013.2964061162357
OWRI - OR_981170,1998,44.026578,-123.62349950000001,NORTHERN OREGON COASTAL,OWRI,11380,2,2,1,0,0,16982.793532082214,TRUE,1,0,0,2,0,0,2,0,8491.396766041107,2426.199722137706,1213.099861068853
OWRI - OR_981171,1998,44.06546,-123.8806085,NORTHERN OREGON COASTAL,OWRI,1681,2,2,1,0,0,2508.6182713031812,TRUE,1,0,0,2,0,0,2,0,1254.3091356515906,130.357546808795,65.1787734043975
OWRI - OR_981172,1998,44.078187,-123.834115,NORTHERN OREGON COASTAL,OWRI,8604,2,2,1,0,0,12840.066392797484,TRUE,1,0,0,2,0,0,2,0,6420.033196398742,2437.010118739146,1218.505059369573
OWRI - OR_981174,1998,44.1019405,-124.11724699999999,NORTHERN OREGON COASTAL,OWRI,1504,2,2,1,0,0,2244.4746460678075,TRUE,1,0,0,2,0,0,2,0,1122.2373230339037,728.2112726572885,364.10563632864427
OWRI - OR_981175,1998,44.716446500000004,-124.0510175,NORTHERN OREGON COASTAL,OWRI,2301,2,2,1,0,0,3433.867128059857,TRUE,1,0,0,2,0,0,2,0,1716.9335640299284,1246.70695057249,623.353475286245
OWRI - OR_981176,1998,44.707499,-124.0521445,NORTHERN OREGON COASTAL,OWRI,6251,2,2,1,0,0,9328.597747719325,TRUE,1,0,0,2,0,0,2,0,4664.298873859662,1295.2288795596348,647.6144397798174
OWRI - OR_981177,1998,45.021153,-123.853891,NORTHERN OREGON COASTAL,OWRI,2500,1,1,1,0,0,3730.8421643414354,TRUE,1,0,0,1,0,0,1,0,3730.8421643414354,0,0
OWRI - OR_981178,1998,44.270366,-124.108371,NORTHERN OREGON COASTAL,OWRI,5000,1,1,1,0,0,7461.684328682871,TRUE,1,0,0,1,0,0,1,0,7461.684328682871,0,0
OWRI - OR_981179,1998,44.543323,-124.073587,NORTHERN OREGON COASTAL,OWRI,113644,1,1,1,0,0,169595.13076976722,TRUE,1,0,0,1,0,0,1,0,169595.13076976722,0,0
OWRI - OR_981181,1998,44.563763,-124.069684,NORTHERN OREGON COASTAL,OWRI,1720,1,1,1,0,0,2566.8194090669076,TRUE,0,0,1,0,0,1,1,0,2566.8194090669076,0,0
OWRI - OR_981182,1998,46.171195,-123.5053,LOWER COLUMBIA,OWRI,30000,1,1,1,0,0,44770.105972097226,TRUE,1,0,0,1,0,0,1,0,44770.105972097226,0,0
OWRI - OR_981183,1998,45.8735225,-123.764231,NORTHERN OREGON COASTAL,OWRI,6000,2,2,1,0,0,8954.021194419445,TRUE,1,0,0,2,0,0,2,0,4477.010597209723,80.00069900704885,40.000349503524426
OWRI - OR_981184,1998,44.552535,-123.27985,WILLAMETTE,OWRI,20000,1,1,1,0,0,29846.737314731483,TRUE,1,0,0,1,0,0,1,0,29846.737314731483,0,0
OWRI - OR_981190,1998,42.674092,-123.333734,SOUTHERN OREGON COASTAL,OWRI,8640,1,1,1,0,0,12893.790519964,TRUE,1,0,0,1,0,0,1,0,12893.790519964,0,0
OWRI - OR_981191,1998,44.063163,-123.8976175,NORTHERN OREGON COASTAL,OWRI,100000,2,2,1,0,0,149233.6865736574,TRUE,1,0,0,2,0,0,2,0,74616.8432868287,2012.1556150433266,1006.0778075216633
OWRI - OR_981193,1998,44.0563885,-123.8884365,NORTHERN OREGON COASTAL,OWRI,275000,2,2,1,0,0,410392.6380775579,TRUE,1,0,0,2,0,0,2,0,205196.31903877895,131.21202827111,65.606014135555
OWRI - OR_981194,1998,44.006589,-123.7394445,NORTHERN OREGON COASTAL,OWRI,250000,2,2,1,0,0,373084.21643414354,TRUE,1,0,0,2,0,0,2,0,186542.10821707177,2118.5275718424095,1059.2637859212048
OWRI - OR_981195,1998,44.156949,-123.5855985,NORTHERN OREGON COASTAL,OWRI,100000,2,2,1,0,0,149233.6865736574,TRUE,1,0,0,2,0,0,2,0,74616.8432868287,6684.680147357204,3342.340073678602
OWRI - OR_981196,1999,44.3851135,-123.7743985,NORTHERN OREGON COASTAL,OWRI,40000,2,2,1,0,0,58844.37344088626,TRUE,1,0,0,2,0,0,2,0,29422.18672044313,1827.9383940417486,913.9691970208743
OWRI - OR_981198,1999,44.3209945,-123.6211405,NORTHERN OREGON COASTAL,OWRI,125000,2,2,1,0,0,183888.66700276957,TRUE,1,0,0,2,0,0,2,0,91944.33350138478,402.4017650005815,201.20088250029076
OWRI - OR_981200,1998,44.4051515,-123.58370550000001,NORTHERN OREGON COASTAL,OWRI,20000,2,2,1,0,0,29846.737314731483,TRUE,1,0,0,2,0,0,2,0,14923.368657365741,1861.1436619723181,930.57183098615906
OWRI - OR_981201,1998,44.629086,-123.832882,NORTHERN OREGON COASTAL,OWRI,50000,2,2,1,0,0,74616.8432868287,TRUE,1,0,0,2,0,0,2,0,37308.42164341435,10852.53905599957,5426.269527999785
OWRI - OR_981202,1998,44.836857499999994,-123.9704165,NORTHERN OREGON COASTAL,OWRI,10000,2,2,1,0,0,14923.368657365741,TRUE,1,0,0,2,0,0,2,0,7461.684328682871,12.730205961382959,6.365102980691479
OWRI - OR_981203,1998,44.804905000000005,-123.898046,NORTHERN OREGON COASTAL,OWRI,10000,2,2,1,0,0,14923.368657365741,TRUE,1,0,0,2,0,0,2,0,7461.684328682871,1699.8207917593336,849.9103958796668
OWRI - OR_981204,1998,44.7119785,-123.933403,NORTHERN OREGON COASTAL,OWRI,15000,2,2,1,0,0,22385.052986048613,TRUE,1,0,0,2,0,0,2,0,11192.526493024307,591.4772207184287,295.73861035921436
OWRI - OR_981205,2000,44.62031,-123.704496,NORTHERN OREGON COASTAL,OWRI,133000,1,1,1,0,0,191377.78944773017,TRUE,1,0,0,1,0,0,1,0,191377.78944773017,0,0
OWRI - OR_981206,1998,44.618993,-123.690683,NORTHERN OREGON COASTAL,OWRI,208000,1,1,1,0,0,310406.0680732074,TRUE,1,0,0,1,0,0,1,0,310406.0680732074,0,0
OWRI - OR_990001,1997,43.752747,-123.5220185,SOUTHERN OREGON COASTAL,OWRI,1000,2,2,1,0,0,1509.126263152062,TRUE,0,0,1,0,0,2,2,0,754.563131576031,377.6831676152635,188.84158380763176
OWRI - OR_990014,1999,43.822011,-123.508579,SOUTHERN OREGON COASTAL,OWRI,14795,2,2,1,0,0,21765.062626447805,TRUE,1,0,0,2,0,0,2,0,10882.531313223903,1822.226458350703,911.1132291753515
OWRI - OR_990023,1999,43.368127,-123.742499,SOUTHERN OREGON COASTAL,OWRI,15422,1,1,1,0,0,22687.4481801337,TRUE,1,0,0,1,0,0,1,0,22687.4481801337,0,0
OWRI - OR_990024,1999,43.376641,-123.738815,SOUTHERN OREGON COASTAL,OWRI,35061,1,1,1,0,0,51578.56443027283,TRUE,1,0,0,1,0,0,1,0,51578.56443027283,0,0
OWRI - OR_990028,1999,43.335851,-123.671996,SOUTHERN OREGON COASTAL,OWRI,2168,1,1,1,0,0,3189.3650404960354,TRUE,0,0,1,0,0,1,1,0,3189.3650404960354,0,0
OWRI - OR_990036,1999,43.466612,-124.01139,SOUTHERN OREGON COASTAL,OWRI,71178,1,1,1,0,0,104710.62031938505,TRUE,1,0,0,1,0,0,1,0,104710.62031938505,0,0
OWRI - OR_990037,1999,43.560053,-123.939699,SOUTHERN OREGON COASTAL,OWRI,72185,1,1,1,0,0,106192.02742075938,TRUE,1,0,0,1,0,0,1,0,106192.02742075938,0,0
OWRI - OR_990038,1999,43.532074,-123.940373,SOUTHERN OREGON COASTAL,OWRI,23946,1,1,1,0,0,35227.18416038656,TRUE,1,0,0,1,0,0,1,0,35227.18416038656,0,0
OWRI - OR_990039,1999,43.584625,-123.889536,SOUTHERN OREGON COASTAL,OWRI,17568,1,1,1,0,0,25844.448815237247,TRUE,1,0,0,1,0,0,1,0,25844.448815237247,0,0
OWRI - OR_990073,1999,43.011834,-123.945982,SOUTHERN OREGON COASTAL,OWRI,8000,1,1,1,0,0,11768.874688177253,TRUE,1,0,0,1,0,0,1,0,11768.874688177253,0,0
OWRI - OR_990076,1999,43.070593,-123.723914,SOUTHERN OREGON COASTAL,OWRI,3125,1,1,1,0,0,4597.2166750692395,TRUE,1,0,0,1,0,0,1,0,4597.2166750692395,0,0
OWRI - OR_990129,1998,42.036091,-124.129448,SOUTHERN OREGON COASTAL,OWRI,19763,1,1,1,0,0,29493.053477551915,TRUE,1,0,0,1,0,0,1,0,29493.053477551915,0,0
OWRI - OR_990130,1998,42.374352,-124.213593,SOUTHERN OREGON COASTAL,OWRI,14899,1,1,1,0,0,22234.32696260922,TRUE,1,0,0,1,0,0,1,0,22234.32696260922,0,0
OWRI - OR_990131,1998,42.02751,-124.124564,SOUTHERN OREGON COASTAL,OWRI,26169,1,1,1,0,0,39052.96343946041,TRUE,1,0,0,1,0,0,1,0,39052.96343946041,0,0
OWRI - OR_990132,1998,42.773026,-124.461073,SOUTHERN OREGON COASTAL,OWRI,9282,1,1,1,0,0,13851.87078776688,TRUE,1,0,0,1,0,0,1,0,13851.87078776688,0,0
OWRI - OR_990134,1998,42.50372,-124.185763,SOUTHERN OREGON COASTAL,OWRI,52492,1,1,1,0,0,78335.74675624425,TRUE,1,0,0,1,0,0,1,0,78335.74675624425,0,0
OWRI - OR_990135,1999,42.379899,-124.290045,SOUTHERN OREGON COASTAL,OWRI,42717,1,1,1,0,0,62841.37750685846,TRUE,1,0,0,1,0,0,1,0,62841.37750685846,0,0
OWRI - OR_990136,1999,42.738636,-124.410174,SOUTHERN OREGON COASTAL,OWRI,23527,1,1,1,0,0,34610.78934859328,TRUE,1,0,0,1,0,0,1,0,34610.78934859328,0,0
OWRI - OR_990137,1999,42.471191,-124.360533,SOUTHERN OREGON COASTAL,OWRI,21849,1,1,1,0,0,32142.2678827481,TRUE,1,0,0,1,0,0,1,0,32142.2678827481,0,0
OWRI - OR_990156,1999,42.586367,-123.01274,SOUTHERN OREGON COASTAL,OWRI,1511,1,1,1,0,0,2222.8462067294786,TRUE,1,0,0,1,0,0,1,0,2222.8462067294786,0,0
OWRI - OR_990157,1999,42.366991,-123.448773,SOUTHERN OREGON COASTAL,OWRI,6114,1,1,1,0,0,8994.362480439466,TRUE,1,0,0,1,0,0,1,0,8994.362480439466,0,0
OWRI - OR_990176,1999,43.10094,-123.168645,SOUTHERN OREGON COASTAL,OWRI,25000,1,1,1,0,0,36777.733400553916,TRUE,1,0,0,1,0,0,1,0,36777.733400553916,0,0
OWRI - OR_990177,1999,43.206474,-123.169285,SOUTHERN OREGON COASTAL,OWRI,25000,1,1,1,0,0,36777.733400553916,TRUE,1,0,0,1,0,0,1,0,36777.733400553916,0,0
OWRI - OR_990178,1999,43.283264,-123.485965,SOUTHERN OREGON COASTAL,OWRI,25000,1,1,1,0,0,36777.733400553916,TRUE,1,0,0,1,0,0,1,0,36777.733400553916,0,0
OWRI - OR_990179,1999,43.493089,-123.215447,SOUTHERN OREGON COASTAL,OWRI,74000,1,1,1,0,0,108862.09086563959,TRUE,1,0,0,1,0,0,1,0,108862.09086563959,0,0
OWRI - OR_990181,1999,43.767934,-123.350856,SOUTHERN OREGON COASTAL,OWRI,18000,2,2,1,0,0,26479.96804839882,TRUE,1,0,0,2,0,0,2,0,13239.98402419941,109.45491517744652,54.72745758872326
OWRI - OR_990182,1999,43.783426000000006,-123.364172,SOUTHERN OREGON COASTAL,OWRI,18000,2,2,1,0,0,26479.96804839882,TRUE,1,0,0,2,0,0,2,0,13239.98402419941,2002.6699722089945,1001.3349861044973
OWRI - OR_990183,1999,43.8031445,-123.4638405,SOUTHERN OREGON COASTAL,OWRI,18000,2,2,1,0,0,26479.96804839882,TRUE,1,0,0,2,0,0,2,0,13239.98402419941,2601.011178033763,1300.5055890168815
OWRI - OR_990203,1999,44.0071345,-123.7354485,NORTHERN OREGON COASTAL,OWRI,650000,2,2,1,0,0,956221.0684144017,TRUE,1,0,0,2,0,0,2,0,478110.53420720086,3462.812358126342,1731.406179063171
OWRI - OR_990231,1999,44.026576000000006,-123.623491,NORTHERN OREGON COASTAL,OWRI,3000,2,2,1,0,0,4413.32800806647,TRUE,1,0,0,2,0,0,2,0,2206.664004033235,2427.6180003118097,1213.8090001559049
OWRI - OR_990250,1999,44.5215435,-123.9422035,NORTHERN OREGON COASTAL,OWRI,12624,2,2,1,0,0,18571.284257943706,TRUE,1,0,0,2,0,0,2,0,9285.642128971853,615.297697811229,307.6488489056145
OWRI - OR_990251,1996,44.737508,-123.79291,NORTHERN OREGON COASTAL,OWRI,14479,1,1,1,0,0,22227.60984842015,TRUE,1,0,0,1,0,0,1,0,22227.60984842015,0,0
OWRI - OR_990252,1999,44.291937000000004,-123.8172215,NORTHERN OREGON COASTAL,OWRI,39035,2,2,1,0,0,57424.752931624884,TRUE,1,0,0,2,0,0,2,0,28712.376465812442,1642.8294075533022,821.4147037766511
OWRI - OR_990253,1999,44.58064,-123.93104600000001,NORTHERN OREGON COASTAL,OWRI,16064,2,2,1,0,0,23631.900373859924,TRUE,1,0,0,2,0,0,2,0,11815.950186929962,317.36953455578384,158.68476727789192
OWRI - OR_990254,1997,44.574867,-123.803967,NORTHERN OREGON COASTAL,OWRI,10093,2,2,1,0,0,15231.611373993761,TRUE,1,0,0,2,0,0,2,0,7615.8056869968805,1097.6969936176376,548.8484968088188
OWRI - OR_990255,1999,44.617497,-123.8016455,NORTHERN OREGON COASTAL,OWRI,17940,2,2,1,0,0,26391.70148823749,TRUE,1,0,0,2,0,0,2,0,13195.850744118745,24487.62167997894,12243.81083998947
OWRI - OR_990264,1999,45.88163,-123.71095916666667,NORTHERN OREGON COASTAL,OWRI,478,6,6,1,0,0,703.1902626185909,TRUE,0,0,1,0,0,6,6,0,117.19837710309848,2072.3562807072135,672.7518504429406
OWRI - OR_990268,1999,45.738474499999995,-123.81660600000001,NORTHERN OREGON COASTAL,OWRI,450,2,2,1,0,0,661.9992012099705,TRUE,0,0,1,0,0,2,2,0,330.99960060498523,56.04798662433334,28.02399331216667
OWRI - OR_990284,1999,45.714716,-123.015622,WILLAMETTE,OWRI,4275,1,1,1,0,0,6288.992411494719,TRUE,1,0,0,1,0,0,1,0,6288.992411494719,0,0
OWRI - OR_990285,1999,45.699289,-123.000009,WILLAMETTE,OWRI,7814,1,1,1,0,0,11495.248351677132,TRUE,1,0,0,1,0,0,1,0,11495.248351677132,0,0
OWRI - OR_990286,1999,45.547214,-123.304686,WILLAMETTE,OWRI,6339,1,1,1,0,0,9325.36208104445,TRUE,1,0,0,1,0,0,1,0,9325.36208104445,0,0
OWRI - OR_990287,1999,45.968398,-123.012043,LOWER COLUMBIA,OWRI,3896,1,1,1,0,0,5731.441973142322,TRUE,1,0,0,1,0,0,1,0,5731.441973142322,0,0
OWRI - OR_990288,1999,45.793107,-123.008386,WILLAMETTE,OWRI,2073,1,1,1,0,0,3049.6096535739307,TRUE,1,0,0,1,0,0,1,0,3049.6096535739307,0,0
OWRI - OR_990289,1999,45.813033,-122.985403,WILLAMETTE,OWRI,7331,1,1,1,0,0,10784.702542378429,TRUE,1,0,0,1,0,0,1,0,10784.702542378429,0,0
OWRI - OR_990295,1999,45.7891925,-123.1959315,NORTHERN OREGON COASTAL,OWRI,3800,2,2,1,0,0,5590.215476884195,TRUE,1,0,0,2,0,0,2,0,2795.1077384420973,525.2039004155474,262.6019502077737
