project_id,worksite_id,completed_year,latitude,longitude,county,state,subwatershed,watershed,subbasin,basin,project_source,action,project_cost,state_full,n_metric,n_action_wrk,n_metric_wrk,n_metric_wrk_dist,n_worksites,n_action_prj,n_action_prj_dist,n_metric_prj,n_metric_prj_dist,adj_cost,cost_avail,n_culverts,action_fishpass_culvimp_prj,action_fishpass_culvinst_prj,action_fishpass_culvrem_prj,action_fishpass_culvimp_count_prj,action_fishpass_culvinst_count_prj,action_fishpass_culvrem_count_prj,n_culverts_fromcount,cost_per_culvert,action_fishpass_culvimp_wrk,action_fishpass_culvinst_wrk,action_fishpass_culvrem_wrk,action_fishpass_culvimp_count_wrk,action_fishpass_culvinst_count_wrk,action_fishpass_culvrem_count_wrk,dist_max,dist_mean,fips,state_fips,emp_agforest,emp_mining,emp_util,emp_const,emp_manuf,emp_wholesale,emp_retail,emp_transport,emp_info,emp_finance,emp_realestate,emp_profsci,emp_mgmn,emp_admin,emp_educ,emp_health,emp_arts,emp_food,emp_other
OWRI - OR_20070536,OWRI - OR_20070536-WS-1,2007,43.104573,-124.276789,"oregon,coos",OR,LOWER COQUILLE RIVER,NORTH_FORK_COQUILLE,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvimp,21943,OR,0,1,0,0,1,1,1,0,0,26654.994252966775,TRUE,1,1,0,0,1,0,0,0,26654.994252966775,1,0,0,1,0,0,0,0,41011,41,0.0409369527145359,0.0033384413309982485,0,0.05511164623467601,0.0780976357267951,0.023095446584938704,0.17359894921190894,0.052320490367775835,0.046081436077057794,0.027583187390542906,0.014503064798598949,0.027035901926444835,0.00186077057793345,0.04947460595446585,0.006950525394045534,0.20129159369527144,0.05051444833625219,0.10759632224168127,0.04060858143607706
OWRI - OR_20070552,OWRI - OR_20070552-WS-1,2007,46.100749,-123.199598,"oregon,columbia",OR,LOWER CLATSKANIE RIVER,CLATSKANIE RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,fishpass_culvimp,443645,OR,0,1,0,0,1,1,1,0,0,538912.406022761,TRUE,1,1,0,0,1,0,0,0,538912.406022761,1,0,0,1,0,0,0,0,41009,41,0.033877500920584266,0.010187799189885847,0,0.06431815392168896,0.22793666380262673,0.013747391677918252,0.20154658156376581,0.04050570762243771,0,0.03608690315453541,0.014729348226340984,0.03375475635203142,NA,0,0,0.1161163618509881,0,0.14201546581563765,0.06517736590155886
OWRI - OR_20070583,OWRI - OR_20070583-WS-1,2006,42.763312,-123.332333,"oregon,douglas",OR,COW CREEK-FORTUNE BRANCH,MIDDLE COW CREEK,SOUTHERN OREGON COASTAL,SOUTHERN OREGON COASTAL,OWRI,fishpass_culvimp,157643,OR,0,1,0,0,1,1,1,0,0,196637.7139082039,TRUE,1,1,0,0,1,0,0,0,196637.7139082039,1,0,0,1,0,0,0,0,41019,41,0.0315142882578118,0.002373957684204279,0.00501498560788154,0.05563963322353779,0.1976616516810588,0.02611353452624707,0.15804623282589988,0.04074304875515594,0.01293806937891332,0.027419211252559424,0.01421407163417312,0.03353215228938544,0,0.04875515593934538,0.012255556544704591,0.1557909730259058,0.015341701534170154,0.12902460013650258,0.0336211757025431
OWRI - OR_20070588,OWRI - OR_20070588-WS-1,2006,45.831834,-122.954559,"oregon,columbia",OR,NORTH SCAPPOOSE CREEK,SCAPPOOSE CREEK,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvrem,152869,OR,0,1,0,0,3,3,1,0,0,190682.81298524656,TRUE,3,0,0,1,0,0,3,0,63560.93766174885,0,0,1,0,0,1,332.68201340165933,148.94913601708234,41009,41,0.03113079857265904,0,0,0.0691522086870924,0.2328042328042328,0.015503875968992248,0.1872769779746524,0.05266395964070383,0,0.04035929617324966,0.012919896640826873,0.036544850498338874,NA,0,0.002830072597514458,0.10766580534022395,0.008367171157868832,0.1406423034330011,0.062138550510643535
OWRI - OR_20070588,OWRI - OR_20070588-WS-2,2006,45.834265,-122.957057,"oregon,columbia",OR,NORTH SCAPPOOSE CREEK,SCAPPOOSE CREEK,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvrem,152869,OR,0,1,0,0,3,3,1,0,0,190682.81298524656,TRUE,3,0,0,1,0,0,3,0,63560.93766174885,0,0,1,0,0,1,332.68201340165933,148.94913601708234,41009,41,0.03113079857265904,0,0,0.0691522086870924,0.2328042328042328,0.015503875968992248,0.1872769779746524,0.05266395964070383,0,0.04035929617324966,0.012919896640826873,0.036544850498338874,NA,0,0.002830072597514458,0.10766580534022395,0.008367171157868832,0.1406423034330011,0.062138550510643535
OWRI - OR_20070588,OWRI - OR_20070588-WS-3,2006,45.833628,-122.956776,"oregon,columbia",OR,NORTH SCAPPOOSE CREEK,SCAPPOOSE CREEK,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvrem,152869,OR,0,1,0,0,3,3,1,0,0,190682.81298524656,TRUE,3,0,0,1,0,0,3,0,63560.93766174885,0,0,1,0,0,1,332.68201340165933,148.94913601708234,41009,41,0.03113079857265904,0,0,0.0691522086870924,0.2328042328042328,0.015503875968992248,0.1872769779746524,0.05266395964070383,0,0.04035929617324966,0.012919896640826873,0.036544850498338874,NA,0,0.002830072597514458,0.10766580534022395,0.008367171157868832,0.1406423034330011,0.062138550510643535
OWRI - OR_20070639,OWRI - OR_20070639-WS-1,2007,44.320761,-122.527259,"oregon,linn",OR,LOWER WILEY CREEK,MIDDLE SANTIAM RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvrem,56937,OR,0,1,0,0,1,1,1,0,0,69163.53314410834,TRUE,1,0,0,1,0,0,1,0,69163.53314410834,0,0,1,0,0,1,0,0,41043,41,0.016819921183391397,0,0,0.08764064195556572,0.21982980181620881,0.04609058198640699,0.13427380204466274,0.08335713061853904,0.01070877834256668,0.02924210406076875,0.012336512650636816,0.030184476554914616,0,0.06196813067565252,0.00993774630190188,0.11931006910731624,0.009280941230224457,0.08164372608372837,0.04737563538751499
OWRI - OR_20070714,OWRI - OR_20070714-WS-1,2007,45.532281,-121.40499,"oregon,wasco",OR,NORTH FORK MILL CREEK,MIDDLE COLUMBIA/MILL CREEK,MIDDLE COLUMBIA,MIDDLE COLUMBIA,OWRI,fishpass_culvimp,159990,OR,0,1,0,0,1,1,1,0,0,194345.92036331195,TRUE,1,1,0,0,1,0,0,0,194345.92036331195,1,0,0,1,0,0,0,0,41065,41,0.0086194512282718,0,0.004597040655078293,0.05142939232868841,0.04683235167361011,0.08073552650481253,0.2453670449648039,0.01422209452664847,0.03261025714696164,0.03950581812957908,0.01249820428099411,0.029880764258008907,0,0.018675477661255567,0.00905042378968539,0.22712253986496192,0,0.13072834362878896,0.048125269357850886
OWRI - OR_20070716,OWRI - OR_20070716-WS-1,2006,45.385073,-121.093859,"oregon,wasco",OR,UPPER DRY CREEK,FIFTEENMILE CREEK,MIDDLE COLUMBIA,MIDDLE COLUMBIA,OWRI,fishpass_culvimp,399464,OR,0,2,0,0,11,22,2,0,0,498275.7734160525,TRUE,22,1,0,1,11,0,11,0,22648.898791638752,1,0,1,1,0,1,6152.758792330177,2331.8430031311864,41065,41,0.011587982832618025,0,0.004864091559370529,0.05350500715307582,0.044062947067238914,0.10386266094420601,0.23791130185979972,0,0.022889842632331903,0.04248927038626609,0.011444921316165951,0.02703862660944206,0,0.01630901287553648,0.011015736766809728,0.24277539341917023,0,0.12861230329041487,0.041630901287553645
OWRI - OR_20070716,OWRI - OR_20070716-WS-10,2006,45.361695,-121.102681,"oregon,wasco",OR,UPPER DRY CREEK,FIFTEENMILE CREEK,MIDDLE COLUMBIA,MIDDLE COLUMBIA,OWRI,fishpass_culvimp,399464,OR,0,2,0,0,11,22,2,0,0,498275.7734160525,TRUE,22,1,0,1,11,0,11,0,22648.898791638752,1,0,1,1,0,1,6152.758792330177,2331.8430031311864,41065,41,0.011587982832618025,0,0.004864091559370529,0.05350500715307582,0.044062947067238914,0.10386266094420601,0.23791130185979972,0,0.022889842632331903,0.04248927038626609,0.011444921316165951,0.02703862660944206,0,0.01630901287553648,0.011015736766809728,0.24277539341917023,0,0.12861230329041487,0.041630901287553645
OWRI - OR_20070716,OWRI - OR_20070716-WS-11,2006,45.388767,-121.09232,"oregon,wasco",OR,UPPER DRY CREEK,FIFTEENMILE CREEK,MIDDLE COLUMBIA,MIDDLE COLUMBIA,OWRI,fishpass_culvimp,399464,OR,0,2,0,0,11,22,2,0,0,498275.7734160525,TRUE,22,1,0,1,11,0,11,0,22648.898791638752,1,0,1,1,0,1,6152.758792330177,2331.8430031311864,41065,41,0.011587982832618025,0,0.004864091559370529,0.05350500715307582,0.044062947067238914,0.10386266094420601,0.23791130185979972,0,0.022889842632331903,0.04248927038626609,0.011444921316165951,0.02703862660944206,0,0.01630901287553648,0.011015736766809728,0.24277539341917023,0,0.12861230329041487,0.041630901287553645
OWRI - OR_20070716,OWRI - OR_20070716-WS-2,2006,45.407413,-121.100146,"oregon,wasco",OR,UPPER DRY CREEK,FIFTEENMILE CREEK,MIDDLE COLUMBIA,MIDDLE COLUMBIA,OWRI,fishpass_culvimp,399464,OR,0,2,0,0,11,22,2,0,0,498275.7734160525,TRUE,22,1,0,1,11,0,11,0,22648.898791638752,1,0,1,1,0,1,6152.758792330177,2331.8430031311864,41065,41,0.011587982832618025,0,0.004864091559370529,0.05350500715307582,0.044062947067238914,0.10386266094420601,0.23791130185979972,0,0.022889842632331903,0.04248927038626609,0.011444921316165951,0.02703862660944206,0,0.01630901287553648,0.011015736766809728,0.24277539341917023,0,0.12861230329041487,0.041630901287553645
OWRI - OR_20070716,OWRI - OR_20070716-WS-3,2006,45.365666,-121.101325,"oregon,wasco",OR,UPPER DRY CREEK,FIFTEENMILE CREEK,MIDDLE COLUMBIA,MIDDLE COLUMBIA,OWRI,fishpass_culvimp,399464,OR,0,2,0,0,11,22,2,0,0,498275.7734160525,TRUE,22,1,0,1,11,0,11,0,22648.898791638752,1,0,1,1,0,1,6152.758792330177,2331.8430031311864,41065,41,0.011587982832618025,0,0.004864091559370529,0.05350500715307582,0.044062947067238914,0.10386266094420601,0.23791130185979972,0,0.022889842632331903,0.04248927038626609,0.011444921316165951,0.02703862660944206,0,0.01630901287553648,0.011015736766809728,0.24277539341917023,0,0.12861230329041487,0.041630901287553645
OWRI - OR_20070716,OWRI - OR_20070716-WS-4,2006,45.352075,-121.102402,"oregon,wasco",OR,UPPER DRY CREEK,FIFTEENMILE CREEK,MIDDLE COLUMBIA,MIDDLE COLUMBIA,OWRI,fishpass_culvimp,399464,OR,0,2,0,0,11,22,2,0,0,498275.7734160525,TRUE,22,1,0,1,11,0,11,0,22648.898791638752,1,0,1,1,0,1,6152.758792330177,2331.8430031311864,41065,41,0.011587982832618025,0,0.004864091559370529,0.05350500715307582,0.044062947067238914,0.10386266094420601,0.23791130185979972,0,0.022889842632331903,0.04248927038626609,0.011444921316165951,0.02703862660944206,0,0.01630901287553648,0.011015736766809728,0.24277539341917023,0,0.12861230329041487,0.041630901287553645
OWRI - OR_20070716,OWRI - OR_20070716-WS-5,2006,45.358174,-121.104829,"oregon,wasco",OR,UPPER DRY CREEK,FIFTEENMILE CREEK,MIDDLE COLUMBIA,MIDDLE COLUMBIA,OWRI,fishpass_culvimp,399464,OR,0,2,0,0,11,22,2,0,0,498275.7734160525,TRUE,22,1,0,1,11,0,11,0,22648.898791638752,1,0,1,1,0,1,6152.758792330177,2331.8430031311864,41065,41,0.011587982832618025,0,0.004864091559370529,0.05350500715307582,0.044062947067238914,0.10386266094420601,0.23791130185979972,0,0.022889842632331903,0.04248927038626609,0.011444921316165951,0.02703862660944206,0,0.01630901287553648,0.011015736766809728,0.24277539341917023,0,0.12861230329041487,0.041630901287553645
OWRI - OR_20070716,OWRI - OR_20070716-WS-6,2006,45.403838,-121.09803,"oregon,wasco",OR,UPPER DRY CREEK,FIFTEENMILE CREEK,MIDDLE COLUMBIA,MIDDLE COLUMBIA,OWRI,fishpass_culvimp,399464,OR,0,2,0,0,11,22,2,0,0,498275.7734160525,TRUE,22,1,0,1,11,0,11,0,22648.898791638752,1,0,1,1,0,1,6152.758792330177,2331.8430031311864,41065,41,0.011587982832618025,0,0.004864091559370529,0.05350500715307582,0.044062947067238914,0.10386266094420601,0.23791130185979972,0,0.022889842632331903,0.04248927038626609,0.011444921316165951,0.02703862660944206,0,0.01630901287553648,0.011015736766809728,0.24277539341917023,0,0.12861230329041487,0.041630901287553645
OWRI - OR_20070716,OWRI - OR_20070716-WS-7,2006,45.384234,-121.094853,"oregon,wasco",OR,UPPER DRY CREEK,FIFTEENMILE CREEK,MIDDLE COLUMBIA,MIDDLE COLUMBIA,OWRI,fishpass_culvimp,399464,OR,0,2,0,0,11,22,2,0,0,498275.7734160525,TRUE,22,1,0,1,11,0,11,0,22648.898791638752,1,0,1,1,0,1,6152.758792330177,2331.8430031311864,41065,41,0.011587982832618025,0,0.004864091559370529,0.05350500715307582,0.044062947067238914,0.10386266094420601,0.23791130185979972,0,0.022889842632331903,0.04248927038626609,0.011444921316165951,0.02703862660944206,0,0.01630901287553648,0.011015736766809728,0.24277539341917023,0,0.12861230329041487,0.041630901287553645
OWRI - OR_20070716,OWRI - OR_20070716-WS-8,2006,45.356408,-121.104524,"oregon,wasco",OR,UPPER DRY CREEK,FIFTEENMILE CREEK,MIDDLE COLUMBIA,MIDDLE COLUMBIA,OWRI,fishpass_culvimp,399464,OR,0,2,0,0,11,22,2,0,0,498275.7734160525,TRUE,22,1,0,1,11,0,11,0,22648.898791638752,1,0,1,1,0,1,6152.758792330177,2331.8430031311864,41065,41,0.011587982832618025,0,0.004864091559370529,0.05350500715307582,0.044062947067238914,0.10386266094420601,0.23791130185979972,0,0.022889842632331903,0.04248927038626609,0.011444921316165951,0.02703862660944206,0,0.01630901287553648,0.011015736766809728,0.24277539341917023,0,0.12861230329041487,0.041630901287553645
OWRI - OR_20070716,OWRI - OR_20070716-WS-9,2006,45.373976,-121.100874,"oregon,wasco",OR,UPPER DRY CREEK,FIFTEENMILE CREEK,MIDDLE COLUMBIA,MIDDLE COLUMBIA,OWRI,fishpass_culvimp,399464,OR,0,2,0,0,11,22,2,0,0,498275.7734160525,TRUE,22,1,0,1,11,0,11,0,22648.898791638752,1,0,1,1,0,1,6152.758792330177,2331.8430031311864,41065,41,0.011587982832618025,0,0.004864091559370529,0.05350500715307582,0.044062947067238914,0.10386266094420601,0.23791130185979972,0,0.022889842632331903,0.04248927038626609,0.011444921316165951,0.02703862660944206,0,0.01630901287553648,0.011015736766809728,0.24277539341917023,0,0.12861230329041487,0.041630901287553645
OWRI - OR_20070759,OWRI - OR_20070759-WS-1,2006,44.549258,-123.485378,"oregon,benton",OR,MIDDLE MARYS RIVER,MARYS RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,34604,OR,0,1,0,0,1,1,1,0,0,43163.67648471222,TRUE,1,1,0,0,1,0,0,0,43163.67648471222,1,0,0,1,0,0,0,0,41003,41,0.01667612024957459,8.31915295897145e-4,0,0.0489317451314048,0.1778408016638306,0.021705426356589147,0.1416146719606731,0.015844204953677443,0.027528833427869163,0.02234826999432785,0.019360937795424468,0.07400264700321421,0.002004159576479486,0.03894876158063906,0.013008130081300813,0.18570618264322178,0.018491208167895633,0.11816978634902628,0.05698619776895444
OWRI - OR_20070760,OWRI - OR_20070760-WS-1,2006,44.545289,-123.448664,"oregon,benton",OR,MIDDLE MARYS RIVER,MARYS RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,37398,OR,0,1,0,0,1,1,1,0,0,46648.80283132781,TRUE,1,1,0,0,1,0,0,0,46648.80283132781,1,0,0,1,0,0,0,0,41003,41,0.01667612024957459,8.31915295897145e-4,0,0.0489317451314048,0.1778408016638306,0.021705426356589147,0.1416146719606731,0.015844204953677443,0.027528833427869163,0.02234826999432785,0.019360937795424468,0.07400264700321421,0.002004159576479486,0.03894876158063906,0.013008130081300813,0.18570618264322178,0.018491208167895633,0.11816978634902628,0.05698619776895444
OWRI - OR_20070761,OWRI - OR_20070761-WS-1,2006,44.544871,-123.453971,"oregon,benton",OR,MIDDLE MARYS RIVER,MARYS RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,54282,OR,0,1,0,0,1,1,1,0,0,67709.24421867843,TRUE,1,1,0,0,1,0,0,0,67709.24421867843,1,0,0,1,0,0,0,0,41003,41,0.01667612024957459,8.31915295897145e-4,0,0.0489317451314048,0.1778408016638306,0.021705426356589147,0.1416146719606731,0.015844204953677443,0.027528833427869163,0.02234826999432785,0.019360937795424468,0.07400264700321421,0.002004159576479486,0.03894876158063906,0.013008130081300813,0.18570618264322178,0.018491208167895633,0.11816978634902628,0.05698619776895444
OWRI - OR_20070762,OWRI - OR_20070762-WS-1,2006,44.546067,-123.466608,"oregon,benton",OR,MIDDLE MARYS RIVER,MARYS RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,23556,OR,0,1,0,0,1,1,1,0,0,29382.833293084066,TRUE,1,1,0,0,1,0,0,0,29382.833293084066,1,0,0,1,0,0,0,0,41003,41,0.01667612024957459,8.31915295897145e-4,0,0.0489317451314048,0.1778408016638306,0.021705426356589147,0.1416146719606731,0.015844204953677443,0.027528833427869163,0.02234826999432785,0.019360937795424468,0.07400264700321421,0.002004159576479486,0.03894876158063906,0.013008130081300813,0.18570618264322178,0.018491208167895633,0.11816978634902628,0.05698619776895444
OWRI - OR_20070763,OWRI - OR_20070763-WS-1,2004,44.453068,-123.394785,"oregon,benton",OR,BEAVER CREEK,MARYS RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,55748,OR,0,1,0,0,1,1,1,0,0,73877.78910738089,TRUE,1,1,0,0,1,0,0,0,73877.78910738089,1,0,0,1,0,0,0,0,41003,41,0.016710799398840622,0,0,0.035854862949974954,0.2051814213125313,0.011844271094253202,0.12223574035640163,0.016352966435268016,0.014706934802834037,0.022292993630573247,0.01735489873327131,0.06895441208044086,0,0.11389823230515995,0.013418736133972662,0.17494453589064624,0.014706934802834037,0.09604236742288699,0.055499892650110925
OWRI - OR_20070764,OWRI - OR_20070764-WS-1,2004,44.455234,-123.406346,"oregon,benton",OR,BEAVER CREEK,MARYS RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,50071,OR,0,1,0,0,1,1,1,0,0,66354.5737675911,TRUE,1,1,0,0,1,0,0,0,66354.5737675911,1,0,0,1,0,0,0,0,41003,41,0.016710799398840622,0,0,0.035854862949974954,0.2051814213125313,0.011844271094253202,0.12223574035640163,0.016352966435268016,0.014706934802834037,0.022292993630573247,0.01735489873327131,0.06895441208044086,0,0.11389823230515995,0.013418736133972662,0.17494453589064624,0.014706934802834037,0.09604236742288699,0.055499892650110925
OWRI - OR_20070766,OWRI - OR_20070766-WS-1,2004,42.117959,-120.290451,"oregon,lake",OR,CRANE CREEK,GOOSE LAKE EAST SHORE,UPPER SACRAMENTO,UPPER SACRAMENTO,OWRI,fishpass_culvrem,197875,OR,0,1,0,0,2,2,1,0,0,262225.8649570028,TRUE,2,0,0,1,0,0,2,0,131112.9324785014,0,0,1,0,0,1,1568.3525252268416,784.1762626134208,41037,41,0.018092105263157895,0,0,0.04194078947368421,0.18338815789473684,0.04194078947368421,0.15953947368421054,0.02138157894736842,0,0.029605263157894735,0.033717105263157895,0.05263157894736842,NA,0.03782894736842105,0,0.1924342105263158,0,0.14884868421052633,0.038651315789473686
OWRI - OR_20070766,OWRI - OR_20070766-WS-2,2004,42.121661,-120.308753,"oregon,lake",OR,CRANE CREEK,GOOSE LAKE EAST SHORE,UPPER SACRAMENTO,UPPER SACRAMENTO,OWRI,fishpass_culvrem,197875,OR,0,1,0,0,2,2,1,0,0,262225.8649570028,TRUE,2,0,0,1,0,0,2,0,131112.9324785014,0,0,1,0,0,1,1568.3525252268416,784.1762626134208,41037,41,0.018092105263157895,0,0,0.04194078947368421,0.18338815789473684,0.04194078947368421,0.15953947368421054,0.02138157894736842,0,0.029605263157894735,0.033717105263157895,0.05263157894736842,NA,0.03782894736842105,0,0.1924342105263158,0,0.14884868421052633,0.038651315789473686
OWRI - OR_20070778,OWRI - OR_20070778-WS-1,2005,45.333907,-121.961826,"oregon,clackamas",OR,SALMON RIVER,SALMON RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,fishpass_culvrem,236783,OR,0,1,0,0,1,1,1,0,0,304304.20250587,TRUE,1,0,0,1,0,0,1,0,304304.20250587,0,0,1,0,0,1,0,0,41005,41,0.0015121925271852701,7.826926145732806e-4,0.0015121925271852701,0.08047295911001011,0.14143179555764948,0.07564762114637871,0.14148498825961078,0.05328388945036741,0.018343883219222323,0.044621077988100034,0.021892596335782732,0.05850437319999696,0.03474243333814601,0.06092084166052417,0.010798118498142054,0.10187922217071818,0.012606670364825946,0.08980447882550514,0.049757973206076125
OWRI - OR_20070796,OWRI - OR_20070796-WS-1,2006,45.357865,-122.535999,"oregon,clackamas",OR,ABERNETHY CREEK,ABERNETHY CREEK,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvrem,206100,OR,0,1,0,0,1,1,1,0,0,257081.08090102844,TRUE,1,0,0,1,0,0,1,0,257081.08090102844,0,0,1,0,0,1,0,0,41005,41,0.0019047478423931902,8.268672804187492e-4,0,0.09136883448627178,0.12958929797491345,0.07167905737130033,0.14924954411558422,0.0347210430340123,0.022074403289750535,0.05078589305357657,0.022687171006489433,0.05768875829635809,0.03164243896316749,0.05563635558246156,0.013362765871053001,0.1122250850861197,0.013547334460432187,0.09269772832980192,0.04831267395589549
OWRI - OR_20070801,OWRI - OR_20070801-WS-1,2006,46.219365,-123.524712,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,fishpass_culvimp,400130,OR,0,1,0,0,6,6,1,0,0,499106.5157735493,TRUE,6,1,0,0,6,0,0,0,83184.41929559155,1,0,0,1,0,0,3958.125585268081,1479.341828704522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_20070801,OWRI - OR_20070801-WS-2,2006,46.201692,-123.534589,"oregon,clatsop",OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,fishpass_culvimp,400130,OR,0,1,0,0,6,6,1,0,0,499106.5157735493,TRUE,6,1,0,0,6,0,0,0,83184.41929559155,1,0,0,1,0,0,3958.125585268081,1479.341828704522,41007,41,0.032592713608887436,0,0,0.08070576703153079,0,0.01772586178728966,0.22202254533572946,0.021320045744159452,0.01601045580787453,0.02311713772259435,0.021565103741218755,0.024995915700049012,0,0.030223819637314166,0.006779937918640745,0.1503839241953929,0.019604639764744324,0.2694004247671949,0.06355170723737952
OWRI - OR_20070801,OWRI - OR_20070801-WS-3,2006,46.217839,-123.539295,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,fishpass_culvimp,400130,OR,0,1,0,0,6,6,1,0,0,499106.5157735493,TRUE,6,1,0,0,6,0,0,0,83184.41929559155,1,0,0,1,0,0,3958.125585268081,1479.341828704522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_20070801,OWRI - OR_20070801-WS-4,2006,46.229291,-123.524105,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,fishpass_culvimp,400130,OR,0,1,0,0,6,6,1,0,0,499106.5157735493,TRUE,6,1,0,0,6,0,0,0,83184.41929559155,1,0,0,1,0,0,3958.125585268081,1479.341828704522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_20070801,OWRI - OR_20070801-WS-5,2006,46.219021,-123.528401,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,fishpass_culvimp,400130,OR,0,1,0,0,6,6,1,0,0,499106.5157735493,TRUE,6,1,0,0,6,0,0,0,83184.41929559155,1,0,0,1,0,0,3958.125585268081,1479.341828704522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_20070801,OWRI - OR_20070801-WS-6,2006,46.235156,-123.517054,NA,OR,GNAT CREEK,BIG CREEK,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,fishpass_culvimp,400130,OR,0,1,0,0,6,6,1,0,0,499106.5157735493,TRUE,6,1,0,0,6,0,0,0,83184.41929559155,1,0,0,1,0,0,3958.125585268081,1479.341828704522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OWRI - OR_20070806,OWRI - OR_20070806-WS-1,2007,44.337136,-122.83753,"oregon,linn",OR,CALAPOOIA RIVER-BRUSH CREEK,CALAPOOIA RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvrem,163595,OR,0,1,0,0,1,1,1,0,0,198725.0505771362,TRUE,1,0,0,1,0,0,1,0,198725.0505771362,0,0,1,0,0,1,0,0,41043,41,0.016819921183391397,0,0,0.08764064195556572,0.21982980181620881,0.04609058198640699,0.13427380204466274,0.08335713061853904,0.01070877834256668,0.02924210406076875,0.012336512650636816,0.030184476554914616,0,0.06196813067565252,0.00993774630190188,0.11931006910731624,0.009280941230224457,0.08164372608372837,0.04737563538751499
OWRI - OR_20070807,OWRI - OR_20070807-WS-1,2007,44.337146,-122.838941,"oregon,linn",OR,CALAPOOIA RIVER-BRUSH CREEK,CALAPOOIA RIVER,WILLAMETTE,WILLAMETTE,OWRI,fishpass_culvimp,173366,OR,0,1,0,0,1,1,1,0,0,210594.2548265888,TRUE,1,1,0,0,1,0,0,0,210594.2548265888,1,0,0,1,0,0,0,0,41043,41,0.016819921183391397,0,0,0.08764064195556572,0.21982980181620881,0.04609058198640699,0.13427380204466274,0.08335713061853904,0.01070877834256668,0.02924210406076875,0.012336512650636816,0.030184476554914616,0,0.06196813067565252,0.00993774630190188,0.11931006910731624,0.009280941230224457,0.08164372608372837,0.04737563538751499
