project_id,worksite_id,state,subwatershed,watershed,subbasin,basin,project_source,adj_cost,pure_culv,ua_dist,ua_nn_name,uc_dist,uc_nn_name,publand,fips,county,state_fips,emp_agforest,emp_mining,emp_util,emp_const,emp_manuf,emp_wholesale,emp_retail,emp_transport,emp_info,emp_finance,emp_realestate,emp_profsci,emp_mgmn,emp_admin,emp_educ,emp_health,emp_arts,emp_food,emp_other,comid,popdens_cat,popdens_cat_nodata,popdens_acc,popdens_acc_notdata,popdens_tot,popdens_tot_nodata,hdens_cat,hdens_cat_nodata,hdens_acc,hdens_acc_notdata,hdens_tot,hdens_tot_nodata,nlcd_openwater_acc,nlcd_icesnow_acc,nlcd_devopen_acc,nlcd_devlow_acc,nlcd_devmed_acc,nlcd_devhigh_acc,nlcd_barren_acc,nlcd_fordec_acc,nlcd_forcon_acc,nlcd_formix_acc,nlcd_shrub_acc,nlcd_grass_acc,nlcd_pasture_acc,nlcd_crop_acc,nlcd_wetwood_acc,nlcd_wetherb_acc,nlcd_nodat_acc,nlcd_openwater_cat,nlcd_icesnow_cat,nlcd_devopen_cat,nlcd_devlow_cat,nlcd_devmed_cat,nlcd_devhigh_cat,nlcd_barren_cat,nlcd_fordec_cat,nlcd_forcon_cat,nlcd_formix_cat,nlcd_shrub_cat,nlcd_grass_cat,nlcd_pasture_cat,nlcd_crop_cat,nlcd_wetwood_cat,nlcd_wetherb_cat,nlcd_nodat_cat,nlcd_openwater_tot,nlcd_icesnow_tot,nlcd_devopen_tot,nlcd_devlow_tot,nlcd_devmed_tot,nlcd_devhigh_tot,nlcd_barren_tot,nlcd_fordec_tot,nlcd_forcon_tot,nlcd_formix_tot,nlcd_shrub_tot,nlcd_grass_tot,nlcd_pasture_tot,nlcd_crop_tot,nlcd_wetwood_tot,nlcd_wetherb_tot,nlcd_nodat_tot,slope,upst_dist,ppt_cat,ppt_acc,ppt_tot,bfi_cat,bfi_acc,bfi_tot,bankfull_width,bankfull_depth,bankfull_xsec_area,cat_streamriver,cat_artificial,cat_canalditch,cat_connector,cat_pipeline,acc_streamriver,acc_artificial,acc_canalditch,acc_connector,acc_pipeline,tot_streamriver,tot_artificial,tot_canalditch,tot_connector,tot_pipeline,id,acc_s1100,acc_s1200,acc_s1400,acc_s1500,acc_s1630,acc_s1640,acc_s1710,acc_s1720,acc_s1730,acc_s1740,acc_s1750,acc_s1780,acc_s1820,acc_s1830,acc_total_road_dens,x1.x,cat_s1100,cat_s1200,cat_s1400,cat_s1500,cat_s1630,cat_s1640,cat_s1710,cat_s1720,cat_s1730,cat_s1740,cat_s1750,cat_s1780,cat_s1820,cat_s1830,cat_total_road_dens,x1.y,tot_s1100,tot_s1200,tot_s1400,tot_s1500,tot_s1630,tot_s1640,tot_s1710,tot_s1720,tot_s1730,tot_s1740,tot_s1750,tot_s1780,tot_s1820,tot_s1830,tot_total_road_dens,acc_basin_area,acc_stream_slope,acc_basin_slope,acc_elev_mean,acc_elev_min,acc_elev_max,acc_stream_length,cat_basin_area,cat_basin_slope,cat_elev_mean,cat_elev_min,cat_elev_max,cat_stream_slope,cat_stream_length,tot_basin_area,tot_basin_slope,tot_elev_mean,tot_elev_min,tot_elev_max,tot_stream_slope,tot_stream_length,cat_rdx,acc_rdx,tot_rdx,sinuosity,cat_strm_dens,acc_strm_dens,tot_strm_dens,nlcd_2001,nlcd_2004,nlcd_2006,nlcd_2008,nlcd_2011,nlcd_2013,nlcd_2016,snet_distm,snet_name,snet_spp,snet_use,nhd_dist_m,nhd_leng_m,nhd_r_code,nhd_ftype,slope_deg,here_distm,here_speed,here_class,here_paved,here_publi,project_year,nlcd_current,geometry,here_class_0,here_class_badmatch,here_class_namatch,here_speed_0,here_speed_badmatch,here_paved_0
OWRI - OR_20140384,OWRI - OR_20140384-WS-1,OR,LOWER LAKE CREEK,MILL CREEK,UMPQUA,SOUTHERN OREGON COASTAL,OWRI,61031.72130297277,TRUE,76595.5878180486,"Eugene, OR Urbanized Area",32939.45465399205,"Coos Bay, OR Urban Cluster",FALSE,41019,Douglas,41,1239,0,0,1009,3782,528,4385,1353,327,879,348,852,401,2253,289,5060,0,3533,1007,24529014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0.07,0,0,0,0,88.98,2.48,0,2.81,0,0,0.78,0,0,0,0,4.89,0.07,0,0,0,0,88.98,2.48,0,2.8,0,0,0.78,0,0,0,0,4.89,0.07,0,0,0,0,88.98,2.48,0,2.81,0,0,0.78,0,0,0.05301092,2.073,910.8,910.8,910.8,34.05,34.05,34.05,3.14,0.25,1.07,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2655130,0,0,3.88,0,0,0,0,0,0,0,0,0,0,0,3.88,2655130,0,0,3.88,0,0,0,0,0,0,0,0,0,0,0,3.88,2655130,0,0,3.88,0,0,0,0,0,0,0,0,0,0,0,3.88,1.38,0.024155,23.74,279.02,175.5,446.61,2.07,1.38,23.74,279.02,175.5,446.61,0.05,2.073,1.38,23.74,279.02,175.5,446.61,0.024155,2.07,4,4,4,1.17,1.5,1.5,1.5,42,42,42,42,42,42,71,NA,NA,NA,NA,18.07,321,17100303006197,460,0.43995047,64.26,7,5,N,Y,2014,71,"c(-123.785455, 43.5013777)",5,5,5,7,7,N
OWRI - OR_20140385,OWRI - OR_20140385-WS-1,OR,EAST FORK MILLICOMA RIVER,MILLICOMA RIVER,COOS,SOUTHERN OREGON COASTAL,OWRI,76641.96618330684,TRUE,89664.48218582949,"Eugene, OR Urbanized Area",18001.499863481775,"Coos Bay, OR Urban Cluster",FALSE,41011,Coos,41,719,0,0,650,1508,455,2953,888,383,431,212,412,0,0,53,3758,0,1968,666,23909931,3.08,0,0.31,0,0.31,0,0.96,0,0.26,0,0.26,0,0,0,5.46,0.27,0.01,0,0.06,0.66,52.43,11.37,18.13,11.47,0.01,0,0.12,0.01,0,0,0,3.64,0.09,0,0,0.04,0.8,43.98,15.64,30.13,5.45,0,0,0.17,0.07,0,0,0,5.46,0.27,0.01,0,0.06,0.66,52.43,11.37,18.13,11.47,0.01,0,0.12,0.01,0,0.00384484,137.026,1170.6,1212.84,1212.84,34,34.31,34.31,21.75,1.05,25.38,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2574269,0,0,2.39,0,0,0,0,0,0,0,0,0,0,0,2.39,2574269,0,0,2.33,0,0,0,0,0,0,0.04,0,0,0,0,2.37,2574269,0,0,2.39,0,0,0,0,0,0,0,0,0,0,0,2.39,176.55,0.024812,39.97,375.16,13.82,734.64,137.03,7.4,43.82,190.46,13.82,516.39,0,3.532,176.55,39.97,375.16,13.82,734.64,0.024812,137.03,1,63,63,1.46,0.48,0.78,0.78,52,52,52,52,52,52,52,58.77,East Fork Millicoma River,Chinook salmon,Spawning and rearing,8.92,992,17100304002839,460,7.99339819,49.56,5,5,Y,Y,2014,52,"c(-123.9674427, 43.4588441)",5,5,5,5,5,Y
OWRI - OR_20140386,OWRI - OR_20140386-WS-1,OR,LOWER LAKE CREEK,MILL CREEK,UMPQUA,SOUTHERN OREGON COASTAL,OWRI,5040.808242607875,TRUE,81006.57114091582,"Eugene, OR Urbanized Area",25710.98909712605,"Coos Bay, OR Urban Cluster",FALSE,41011,Coos,41,719,0,0,650,1508,455,2953,888,383,431,212,412,0,0,53,3758,0,1968,666,24528560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12,0.6,0.02,0,0,0,39.71,2.81,17.84,32.9,0,0,0,0,0,0,0,6.12,0.6,0.01,0,0,0,39.71,2.81,17.84,32.9,0,0,0,0,0,0,0,6.12,0.6,0.02,0,0,0,39.71,2.81,17.84,32.9,0,0,0,0,0,0.01933103,2.766,1219.68,1219.68,1219.68,35,35,35,5.65,0.39,2.8,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2654905,0,0,2.57,0,0,0,0,0,0,0,0,0,0,0,2.57,2654905,0,0,2.57,0,0,0,0,0,0,0,0,0,0,0,2.57,2654905,0,0,2.57,0,0,0,0,0,0,0,0,0,0,0,2.57,6.01,0.00722,30.03,314.63,207.24,465.45,2.77,6.01,30.03,314.63,207.24,465.45,0.02,2.766,6.01,30.03,314.63,207.24,465.45,0.00722,2.77,2,2,2,1.16,0.46,0.46,0.46,42,42,42,42,42,42,42,4940.33,Elk Creek,Coho salmon,Spawning and rearing,7.36,224,17100303000941,460,0.97707784,278.31,8,5,N,Y,2014,42,"c(-123.8762027, 43.5039271)",5,6,NA,7,9,N
OWRI - OR_20140386,OWRI - OR_20140386-WS-2,OR,LOWER LAKE CREEK,MILL CREEK,UMPQUA,SOUTHERN OREGON COASTAL,OWRI,5040.808242607875,TRUE,80910.58873183701,"Eugene, OR Urbanized Area",25951.474773345682,"Coos Bay, OR Urban Cluster",FALSE,41011,Coos,41,719,0,0,650,1508,455,2953,888,383,431,212,412,0,0,53,3758,0,1968,666,24528560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12,0.6,0.02,0,0,0,39.71,2.81,17.84,32.9,0,0,0,0,0,0,0,6.12,0.6,0.01,0,0,0,39.71,2.81,17.84,32.9,0,0,0,0,0,0,0,6.12,0.6,0.02,0,0,0,39.71,2.81,17.84,32.9,0,0,0,0,0,0.01933103,2.766,1219.68,1219.68,1219.68,35,35,35,5.65,0.39,2.8,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2654905,0,0,2.57,0,0,0,0,0,0,0,0,0,0,0,2.57,2654905,0,0,2.57,0,0,0,0,0,0,0,0,0,0,0,2.57,2654905,0,0,2.57,0,0,0,0,0,0,0,0,0,0,0,2.57,6.01,0.00722,30.03,314.63,207.24,465.45,2.77,6.01,30.03,314.63,207.24,465.45,0.02,2.766,6.01,30.03,314.63,207.24,465.45,0.00722,2.77,2,2,2,1.16,0.46,0.46,0.46,42,42,42,42,42,42,42,NA,NA,NA,NA,18.83,98,17100303000941,460,0.92028266,62.15,7,5,N,Y,2014,42,"c(-123.8729908, 43.5030337)",5,5,5,7,7,N
OWRI - OR_20140386,OWRI - OR_20140386-WS-3,OR,LOWER LAKE CREEK,MILL CREEK,UMPQUA,SOUTHERN OREGON COASTAL,OWRI,5040.808242607875,TRUE,80981.38830186929,"Eugene, OR Urbanized Area",25942.37169237136,"Coos Bay, OR Urban Cluster",FALSE,41011,Coos,41,719,0,0,650,1508,455,2953,888,383,431,212,412,0,0,53,3758,0,1968,666,24528560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12,0.6,0.02,0,0,0,39.71,2.81,17.84,32.9,0,0,0,0,0,0,0,6.12,0.6,0.01,0,0,0,39.71,2.81,17.84,32.9,0,0,0,0,0,0,0,6.12,0.6,0.02,0,0,0,39.71,2.81,17.84,32.9,0,0,0,0,0,0.01933103,2.766,1219.68,1219.68,1219.68,35,35,35,5.65,0.39,2.8,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2654905,0,0,2.57,0,0,0,0,0,0,0,0,0,0,0,2.57,2654905,0,0,2.57,0,0,0,0,0,0,0,0,0,0,0,2.57,2654905,0,0,2.57,0,0,0,0,0,0,0,0,0,0,0,2.57,6.01,0.00722,30.03,314.63,207.24,465.45,2.77,6.01,30.03,314.63,207.24,465.45,0.02,2.766,6.01,30.03,314.63,207.24,465.45,0.00722,2.77,2,2,2,1.16,0.46,0.46,0.46,42,42,42,42,42,42,42,NA,NA,NA,NA,9.21,442,17100303005611,460,0.92028266,159.8,8,5,N,Y,2014,42,"c(-123.872911, 43.502139)",5,6,NA,7,9,N
OWRI - OR_20140393,OWRI - OR_20140393-WS-1,OR,LOWER SALMON RIVER,SALMON RIVER,SILETZ-YAQUINA,NORTHERN OREGON COASTAL,OWRI,107893.8932426923,FALSE,69057.1646034367,"Salem, OR Urbanized Area",2279.79210587336,"Lincoln City, OR Urban Cluster",TRUE,41041,Lincoln,41,285,0,34,624,874,128,2910,237,0,256,308,315,52,793,154,0,894,3706,598,23882360,1.32,0,1.32,0,1.32,0,6.61,0,6.61,0,6.61,0,0,0,3.97,0,0,0,0,1.92,35.43,50.51,6.53,0.46,0,0,0,1.18,0,0,0,3.97,0,0,0,0,1.92,35.43,50.51,6.53,0.46,0,0,0,1.18,0,0,0,3.97,0,0,0,0,1.92,35.43,50.51,6.53,0.46,0,0,0,1.18,0,0.12021404,2.813,1742.16,1742.16,1742.16,45,45,45,4.86,0.35,2.19,99.73,0.27,0,0,0,99.73,0.27,0,0,0,99.73,0.27,0,0,0,2570427,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,1.58,2570427,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,1.58,2570427,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,1.58,4.12,0.042705,33.08,206.12,0.84,540.96,2.81,4.12,33.08,206.12,0.84,540.96,0.12,2.813,4.12,33.08,206.12,0.84,540.96,0.042705,2.81,1,1,1,1.04,0.68,0.68,0.68,95,95,95,95,95,95,95,0.21,Crowley Creek,Chinook salmon,Spawning and rearing,0.21,502.34,17100204000256,460,2.03487611,89.86,5,5,Y,Y,2014,95,"c(-123.991367, 45.041665)",5,5,5,5,5,Y
OWRI - OR_20140393,OWRI - OR_20140393-WS-2,OR,LOWER SALMON RIVER,SALMON RIVER,SILETZ-YAQUINA,NORTHERN OREGON COASTAL,OWRI,107893.8932426923,FALSE,68987.40612662009,"Salem, OR Urbanized Area",2387.7674414278954,"Lincoln City, OR Urban Cluster",TRUE,41041,Lincoln,41,285,0,34,624,874,128,2910,237,0,256,308,315,52,793,154,0,894,3706,598,23882360,1.32,0,1.32,0,1.32,0,6.61,0,6.61,0,6.61,0,0,0,3.97,0,0,0,0,1.92,35.43,50.51,6.53,0.46,0,0,0,1.18,0,0,0,3.97,0,0,0,0,1.92,35.43,50.51,6.53,0.46,0,0,0,1.18,0,0,0,3.97,0,0,0,0,1.92,35.43,50.51,6.53,0.46,0,0,0,1.18,0,0.12021404,2.813,1742.16,1742.16,1742.16,45,45,45,4.86,0.35,2.19,99.73,0.27,0,0,0,99.73,0.27,0,0,0,99.73,0.27,0,0,0,2570427,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,1.58,2570427,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,1.58,2570427,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,1.58,4.12,0.042705,33.08,206.12,0.84,540.96,2.81,4.12,33.08,206.12,0.84,540.96,0.12,2.813,4.12,33.08,206.12,0.84,540.96,0.042705,2.81,1,1,1,1.04,0.68,0.68,0.68,21,21,21,21,21,21,21,13.38,Crowley Creek,Coho salmon,Spawning and rearing,13.38,502.34,17100204000256,460,2.03487611,1.33,5,5,Y,Y,2014,21,"c(-123.9903033, 45.04233733)",5,5,5,5,5,Y
OWRI - OR_20140393,OWRI - OR_20140393-WS-3,OR,LOWER SALMON RIVER,SALMON RIVER,SILETZ-YAQUINA,NORTHERN OREGON COASTAL,OWRI,107893.8932426923,FALSE,69131.9137599752,"Salem, OR Urbanized Area",2173.8559460744004,"Lincoln City, OR Urban Cluster",TRUE,41041,Lincoln,41,285,0,34,624,874,128,2910,237,0,256,308,315,52,793,154,0,894,3706,598,23882360,1.32,0,1.32,0,1.32,0,6.61,0,6.61,0,6.61,0,0,0,3.97,0,0,0,0,1.92,35.43,50.51,6.53,0.46,0,0,0,1.18,0,0,0,3.97,0,0,0,0,1.92,35.43,50.51,6.53,0.46,0,0,0,1.18,0,0,0,3.97,0,0,0,0,1.92,35.43,50.51,6.53,0.46,0,0,0,1.18,0,0.12021404,2.813,1742.16,1742.16,1742.16,45,45,45,4.86,0.35,2.19,99.73,0.27,0,0,0,99.73,0.27,0,0,0,99.73,0.27,0,0,0,2570427,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,1.58,2570427,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,1.58,2570427,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,1.58,4.12,0.042705,33.08,206.12,0.84,540.96,2.81,4.12,33.08,206.12,0.84,540.96,0.12,2.813,4.12,33.08,206.12,0.84,540.96,0.042705,2.81,1,1,1,1.04,0.68,0.68,0.68,95,95,95,95,95,95,95,12.35,Crowley Creek,Chinook salmon,Spawning and rearing,12.35,142.33,17100204000256,460,2.03487611,48.08,5,5,Y,Y,2014,95,"c(-123.9924839, 45.04103224)",5,5,5,5,5,Y
OWRI - OR_20140394,OWRI - OR_20140394-WS-1,OR,UPPER LEWIS AND CLARK RIVER,YOUNGS RIVER-FRONTAL COLUMBIA RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,5949.23777106065,TRUE,64403.272697746244,"Longview, WA--OR Urbanized Area",4918.611428146054,"Seaside, OR Urban Cluster",FALSE,41007,Clatsop,41,408,0,0,664,0,230,2838,230,172,250,448,320,0,238,0,1901,231,3292,621,23832781,0,0,0,0,0,0,0.01,0,0.63,0,0.63,0,0.01,0,4.03,0.29,0.04,0.01,0,0.82,41.75,17.61,24.78,10.57,0,0,0.1,0,0,0,0,2.12,0.15,0.01,0,0,0.28,52.74,9.34,27.55,7.59,0,0,0.21,0,0,0.01,0,4.03,0.29,0.04,0.01,0,0.82,41.75,17.61,24.78,10.57,0,0,0.1,0,0,0.01085445,31.002,2121.84,2628.84,2628.84,44.57,44.86,44.86,13.9,0.76,12.22,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2562508,0,0,1.8,0,0,0,0,0,0,1.11,0,0,0,0,2.91,2562508,0,0,2.64,0,0,0,0,0,0,0,0,0,0,0,2.64,2562508,0,0,1.8,0,0,0,0,0,0,1.11,0,0,0,0,2.91,57.53,0.02,23.23,335.74,81.55,981,31,7.34,21.87,207.51,81.55,461.3,0.01,3.511,57.53,23.23,335.74,81.55,981,0.02,31,3,23,23,1.19,0.48,0.54,0.54,52,52,52,52,43,43,43,937.01,Lewis And Clark River,Chinook salmon,Spawning and rearing,1.51,807.31,17080006022891,460,2.70373297,921.01,8,5,N,Y,2014,43,"c(-123.8306452, 46.00312654)",5,6,NA,7,9,N
OWRI - OR_20140395,OWRI - OR_20140395-WS-1,OR,UPPER YOUNGS RIVER,YOUNGS RIVER-FRONTAL COLUMBIA RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,4058.663668886857,FALSE,58400.50307252672,"Longview, WA--OR Urbanized Area",10506.738972382791,"Seaside, OR Urban Cluster",FALSE,41007,Clatsop,41,408,0,0,664,0,230,2838,230,172,250,448,320,0,238,0,1901,231,3292,621,23834207,0,0,0,0,0,0,1.02,0,1.31,0,1.31,0,0,0,4.64,0.46,0.19,0.02,0,0.01,38.4,11.56,24.75,19.83,0,0,0.14,0,0,0,0,5.19,0.59,0.44,0,0,0,43.09,18.43,12.22,19.02,0,0,1.02,0,0,0,0,4.64,0.46,0.19,0.02,0,0.01,38.4,11.56,24.75,19.83,0,0,0.14,0,0,0.04410147,5.4879999999999995,2043.12,2218.68,2218.68,45,44.89,44.89,6.61,0.44,3.63,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2563206,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,2.4,2563206,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,2.25,2563206,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,2.4,8.94,0.040073,21.18,302.34,61.21,523.85,5.49,1.23,15.53,149.92,61.21,312.61,0.04,1.419,8.94,21.18,302.34,61.21,523.85,0.040073,5.49,1,3,3,1.03,1.15,0.61,0.61,43,43,43,43,43,43,43,3538.37,South Fork Klaskanine River,Chinook salmon,Spawning and rearing,18.47,851,17080006003724,460,4.42951059,89.64,7,5,N,Y,2014,43,"c(-123.7602251, 46.02806203)",5,5,5,7,7,N
OWRI - OR_20140395,OWRI - OR_20140395-WS-2,OR,UPPER YOUNGS RIVER,YOUNGS RIVER-FRONTAL COLUMBIA RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,4058.663668886857,FALSE,58417.04196662785,"Longview, WA--OR Urbanized Area",10489.701541800896,"Seaside, OR Urban Cluster",FALSE,41007,Clatsop,41,408,0,0,664,0,230,2838,230,172,250,448,320,0,238,0,1901,231,3292,621,23834207,0,0,0,0,0,0,1.02,0,1.31,0,1.31,0,0,0,4.64,0.46,0.19,0.02,0,0.01,38.4,11.56,24.75,19.83,0,0,0.14,0,0,0,0,5.19,0.59,0.44,0,0,0,43.09,18.43,12.22,19.02,0,0,1.02,0,0,0,0,4.64,0.46,0.19,0.02,0,0.01,38.4,11.56,24.75,19.83,0,0,0.14,0,0,0.04410147,5.4879999999999995,2043.12,2218.68,2218.68,45,44.89,44.89,6.61,0.44,3.63,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2563206,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,2.4,2563206,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,2.25,2563206,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,2.4,8.94,0.040073,21.18,302.34,61.21,523.85,5.49,1.23,15.53,149.92,61.21,312.61,0.04,1.419,8.94,21.18,302.34,61.21,523.85,0.040073,5.49,1,3,3,1.03,1.15,0.61,0.61,43,43,43,43,43,43,43,3551.07,South Fork Klaskanine River,Chinook salmon,Spawning and rearing,6.79,851,17080006003724,460,4.42951059,102.73,7,5,N,Y,2014,43,"c(-123.7604509, 46.02807327)",5,5,5,7,7,N
OWRI - OR_20140395,OWRI - OR_20140395-WS-3,OR,UPPER YOUNGS RIVER,YOUNGS RIVER-FRONTAL COLUMBIA RIVER,LOWER COLUMBIA,LOWER COLUMBIA,OWRI,4058.663668886857,FALSE,58448.30548051903,"Longview, WA--OR Urbanized Area",10461.703625475047,"Seaside, OR Urban Cluster",FALSE,41007,Clatsop,41,408,0,0,664,0,230,2838,230,172,250,448,320,0,238,0,1901,231,3292,621,23834207,0,0,0,0,0,0,1.02,0,1.31,0,1.31,0,0,0,4.64,0.46,0.19,0.02,0,0.01,38.4,11.56,24.75,19.83,0,0,0.14,0,0,0,0,5.19,0.59,0.44,0,0,0,43.09,18.43,12.22,19.02,0,0,1.02,0,0,0,0,4.64,0.46,0.19,0.02,0,0.01,38.4,11.56,24.75,19.83,0,0,0.14,0,0,0.04410147,5.4879999999999995,2043.12,2218.68,2218.68,45,44.89,44.89,6.61,0.44,3.63,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2563206,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,2.4,2563206,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,2.25,2563206,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,2.4,8.94,0.040073,21.18,302.34,61.21,523.85,5.49,1.23,15.53,149.92,61.21,312.61,0.04,1.419,8.94,21.18,302.34,61.21,523.85,0.040073,5.49,1,3,3,1.03,1.15,0.61,0.61,43,43,43,43,43,71,71,3592.08,South Fork Klaskanine River,Chinook salmon,Spawning and rearing,35.29,851,17080006003724,460,4.42951059,143.36,7,5,N,Y,2014,71,"c(-123.760737, 46.027735)",5,5,5,7,7,N
OWRI - OR_20140400,OWRI - OR_20140400-WS-1,OR,BOTTOM CREEK,SOUTH FORK COOS RIVER,COOS,SOUTHERN OREGON COASTAL,OWRI,32412.939022360315,FALSE,84954.25582550211,"Eugene, OR Urbanized Area",29033.07290868672,"Sutherlin, OR Urban Cluster",FALSE,41019,Douglas,41,1239,0,0,1009,3782,528,4385,1353,327,879,348,852,401,2253,289,5060,0,3533,1007,23909893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72,0.01,0.01,0,0,1.23,75.34,8.87,6.79,4.03,0,0,0,0,0,0,0,2.45,0.02,0,0,0,1.56,77.51,8.66,3.74,6.07,0,0,0,0,0,0,0,3.72,0.01,0.01,0,0,1.23,75.34,8.87,6.79,4.03,0,0,0,0,0,0.01719248,7.432,999.72,977.88,977.88,34.04,33.58,33.58,7.84,0.5,4.79,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2574250,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,3.38,2574250,0,0,3.08,0,0,0,0,0,0,0,0,0,0,0,3.08,2574250,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,3.38,13.7,0.033647,49.2,479.47,213.04,795.61,7.43,5.54,48,381.06,213.04,639.37,0.02,2.447,13.7,49.2,479.47,213.04,795.61,0.033647,7.43,0,3,3,1.04,0.44,0.54,0.54,42,42,42,42,42,42,42,630.26,Bottom Creek,Coho salmon,Spawning and rearing,6.26,222,17100304012275,460,6.38084269,642.96,8,5,N,Y,2014,42,"c(-123.719679, 43.370506)",5,6,NA,7,9,N
OWRI - OR_20140402,OWRI - OR_20140402-WS-1,OR,WILLIAMS RIVER-SOUTH FORK COOS RIVER,SOUTH FORK COOS RIVER,COOS,SOUTHERN OREGON COASTAL,OWRI,19729.61505708889,FALSE,90975.51180229626,"Eugene, OR Urbanized Area",28788.161088219276,"Coos Bay, OR Urban Cluster",TRUE,41011,Coos,41,719,0,0,650,1508,455,2953,888,383,431,212,412,0,0,53,3758,0,1968,666,23909777,0,0,0,0,0,0,0,0,0.02,0,0.02,0,0,0,5.11,0.11,0.01,0,0.15,0.66,66.72,8.18,11.66,7.23,0.01,0,0.17,0,0,0,0,3.57,0.21,0.02,0,0,0.17,67.16,18.2,5.61,5.07,0,0,0,0,0,0,0,5.11,0.11,0.01,0,0.15,0.66,66.72,8.18,11.66,7.23,0.01,0,0.17,0,0,0.00386357,307.508,1030.92,967.32,967.32,34,33.24,33.24,31.41,1.38,46.28,100,0,0,0,0,99.67,0.33,0,0,0,99.67,0.33,0,0,0,2574192,0,0,2.99,0,0,0,0,0,0,0,0,0,0,0,2.99,2574192,0,0,2.42,0,0,0,0,0,0,0,0,0,0,0,2.42,2574192,0,0,2.99,0,0,0,0,0,0,0,0,0,0,0,2.99,443.59,0.026601,40.84,526.9,106.59,969.38,307.51,5.67,43.33,293.13,106.59,484.25,0,3.841,443.59,40.84,526.9,106.59,969.38,0.026601,307.51,0,151,151,1.73,0.68,0.69,0.69,21,21,21,21,21,21,21,316.98,South Fork Coos River,Chinook salmon,Spawning and rearing,35.89,463,17100304012515,460,3.40060973,1.66,7,5,N,Y,2014,21,"c(-123.82234, 43.356895)",5,5,5,7,7,N
OWRI - OR_20140403,OWRI - OR_20140403-WS-1,OR,WILSON CREEK-WILLIAMS RIVER,SOUTH FORK COOS RIVER,COOS,SOUTHERN OREGON COASTAL,OWRI,63416.61982635714,FALSE,79661.20197093251,"Grants Pass, OR Urbanized Area",15614.551115985658,"Roseburg, OR Urban Cluster",FALSE,41019,Douglas,41,1239,0,0,1009,3782,528,4385,1353,327,879,348,852,401,2253,289,5060,0,3533,1007,23910219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06,0.13,0,0,0.66,0.14,78.38,2.04,6.59,4,0,0,0,0,0,0,0,8.06,0.13,0,0,0.66,0.14,78.38,2.04,6.59,4,0,0,0,0,0,0,0,8.06,0.13,0,0,0.66,0.14,78.38,2.04,6.59,4,0,0,0,0,0,0.04701444,7.348,825.72,825.72,825.72,34.15,34.15,34.15,7.69,0.49,4.64,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,2574411,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,2.94,2574411,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,2.94,2574411,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,2.94,13.04,0.006803,34.34,673.72,341.02,949.47,7.35,13.04,34.34,673.72,341.02,949.47,0.05,7.348,13.04,34.34,673.72,341.02,949.47,0.006803,7.35,2,2,2,1.04,0.56,0.56,0.56,21,21,21,21,21,21,21,33.26,Fivemile Creek,Steelhead,Spawning and rearing,33.26,479,17100304000314,460,4.60761356,7.19,7,5,N,Y,2014,21,"c(-123.611572, 43.239417)",5,5,5,7,7,N
